,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,max_depth,max_features,max_iter,n_estimators,n_neighbors,random_state,solver,weights
18,SVC,0.9404996712689019,0.9563452880621695,0.970780437044745,0.011868683027592374,2,,,,0.001,,rbf,,,,,,,,
23,SVC,0.9395134779750165,0.9556337829526415,0.9710301768990636,0.011846394925739231,3,,,,0.001,,rbf,,,,,,,,
13,SVC,0.9414036817882973,0.9550505335979602,0.9684079084287202,0.011189928770553291,1,,,,0.001,,rbf,,,,,,,,
28,SVC,0.9386916502301118,0.9550140064761052,0.9714047866805411,0.011836142265551438,4,,,,0.001,,rbf,,,,,,,,
33,SVC,0.9384861932938856,0.9545091316094277,0.9717793964620187,0.011929365290287321,5,,,,0.001,,rbf,,,,,,,,
38,SVC,0.9370479947403025,0.9527307004743168,0.9705723204994797,0.01181066516241507,10,,,,0.001,,rbf,,,,,,,,
303,ExtraTreesClassifier,0.9349875930521092,0.9506045942993033,0.9664932362122789,0.012547795182589633,,,,gini,,,,8,log2,,500,,,,
297,ExtraTreesClassifier,0.9325889164598842,0.9499592968643638,0.9618261012491782,0.012475967816826632,,,,gini,,,,8,sqrt,,500,,,,
291,ExtraTreesClassifier,0.9372123602892835,0.9496905976748689,0.9599358974358974,0.009922420777849553,,,,gini,,,,8,auto,,500,,,,
381,ExtraTreesClassifier,0.9343258891645988,0.9489826976611175,0.9604162330905306,0.011616302260908576,,,,entropy,,,,8,auto,,500,,,,
279,ExtraTreesClassifier,0.9332506203473946,0.9483301869559775,0.9577107180020812,0.010779158177824972,,,,gini,,,,7,sqrt,,500,,,,
363,ExtraTreesClassifier,0.9336228287841191,0.9481031322839936,0.9600591715976332,0.011332305738702763,,,,entropy,,,,7,auto,,500,,,,
387,ExtraTreesClassifier,0.9316790736145575,0.9480922889467674,0.9603746097814776,0.012167264375974988,,,,entropy,,,,8,sqrt,,500,,,,
267,ExtraTreesClassifier,0.9348221670802316,0.948066264458524,0.9620811654526534,0.011585603629966705,,,,gini,,,,6,log2,,500,,,,
375,ExtraTreesClassifier,0.932199211045365,0.9479751659219762,0.9615816857440167,0.011964316582128529,,,,entropy,,,,7,log2,,500,,,,
273,ExtraTreesClassifier,0.9335401157981803,0.9478111044749162,0.9582922419460881,0.011502858533376402,,,,gini,,,,7,auto,,500,,,,
393,ExtraTreesClassifier,0.9342845326716295,0.9476885185618477,0.9609573361082206,0.011211262134350723,,,,entropy,,,,8,log2,,500,,,,
285,ExtraTreesClassifier,0.9281224152191894,0.9474389637684283,0.9634547346514047,0.013037645143954685,,,,gini,,,,7,log2,,500,,,,
272,ExtraTreesClassifier,0.9254342431761787,0.9469590170495478,0.9588345473465139,0.01274514314664009,,,,gini,,,,7,auto,,100,,,,
255,ExtraTreesClassifier,0.9317204301075268,0.9469499216997417,0.9579224194608811,0.011760248020652404,,,,gini,,,,6,auto,,500,,,,
345,ExtraTreesClassifier,0.9297337278106509,0.9464570651872741,0.9577523413111342,0.012953045605785737,,,,entropy,,,,6,auto,,500,,,,
357,ExtraTreesClassifier,0.9317204301075269,0.9463728070625533,0.9571696149843912,0.010832183828620669,,,,entropy,,,,6,log2,,500,,,,
369,ExtraTreesClassifier,0.9305210918114145,0.945882694308813,0.956689677843524,0.011708145833495904,,,,entropy,,,,7,sqrt,,500,,,,
302,ExtraTreesClassifier,0.9306788297172913,0.945882606738406,0.9609573361082205,0.012454777769634974,,,,gini,,,,8,log2,,100,,,,
296,ExtraTreesClassifier,0.9281637717121589,0.9455985218388964,0.9560457856399583,0.012473282745704844,,,,gini,,,,8,sqrt,,100,,,,
290,ExtraTreesClassifier,0.9302315963606286,0.9455731404458291,0.9573471400394478,0.011695910251073137,,,,gini,,,,8,auto,,100,,,,
237,ExtraTreesClassifier,0.9273366418527709,0.9454637349052224,0.9583333333333334,0.013586144421012322,,,,gini,,,,5,auto,,500,,,,
243,ExtraTreesClassifier,0.9283291976840363,0.9453319192080899,0.957223865877712,0.012996707095944929,,,,gini,,,,5,sqrt,,500,,,,
351,ExtraTreesClassifier,0.9294458229942101,0.9451731342201205,0.9579604578563995,0.012067204148199761,,,,entropy,,,,6,sqrt,,500,,,,
261,ExtraTreesClassifier,0.9292390405293631,0.9451403418392934,0.9548803329864725,0.011534605405143792,,,,gini,,,,6,sqrt,,500,,,,
249,ExtraTreesClassifier,0.92808105872622,0.9445082572736458,0.9621227887617065,0.01196876523738323,,,,gini,,,,5,log2,,500,,,,
278,ExtraTreesClassifier,0.9340483234714004,0.94441122994689,0.9521285338593031,0.008009800043992595,,,,gini,,,,7,sqrt,,100,,,,
362,ExtraTreesClassifier,0.9266749379652607,0.944218947909975,0.9566285119667013,0.013619165208480844,,,,entropy,,,,7,auto,,100,,,,
386,ExtraTreesClassifier,0.9282544378698226,0.9439587129476268,0.9569614984391258,0.012039576331920744,,,,entropy,,,,8,sqrt,,100,,,,
327,ExtraTreesClassifier,0.9294044665012405,0.9438794340215135,0.957544224765869,0.011132751004830932,,,,entropy,,,,5,auto,,500,,,,
99,RandomForestClassifier,0.9260765943458251,0.9437563339743761,0.9573882314266929,0.012385426069683812,,,,gini,,,,8,log2,,500,,,,
260,ExtraTreesClassifier,0.9289119000657462,0.9436125091589751,0.9531737773152965,0.009412326620899606,,,,gini,,,,6,sqrt,,100,,,,
225,ExtraTreesClassifier,0.9308519437551696,0.9432976326571939,0.9530325443786982,0.00998073425541255,,,,gini,,,,4,sqrt,,500,,,,
321,ExtraTreesClassifier,0.9274193548387096,0.942767607638055,0.9572112382934443,0.01243289344807211,,,,entropy,,,,4,log2,,500,,,,
309,ExtraTreesClassifier,0.9255013149243918,0.9426945263706651,0.9554630593132154,0.013821314292003593,,,,entropy,,,,4,auto,,500,,,,
339,ExtraTreesClassifier,0.928007889546351,0.9426931861329525,0.9584183142559833,0.01274719926640996,,,,entropy,,,,5,log2,,500,,,,
380,ExtraTreesClassifier,0.9308105872622002,0.9426224576361053,0.9548816568047337,0.009168391225574373,,,,entropy,,,,8,auto,,100,,,,
392,ExtraTreesClassifier,0.928287841191067,0.9424689802357695,0.9537981269510926,0.011559737979288867,,,,entropy,,,,8,log2,,100,,,,
284,ExtraTreesClassifier,0.9314184746877056,0.9423277113816215,0.9579604578563996,0.011798876174883193,,,,gini,,,,7,log2,,100,,,,
333,ExtraTreesClassifier,0.9236559139784947,0.9421418640592579,0.9540478668054111,0.013705006027173026,,,,entropy,,,,5,sqrt,,500,,,,
159,RandomForestClassifier,0.9269806048652203,0.9419388546474915,0.952292899408284,0.011069547071223361,,,,entropy,,,,8,log2,,500,,,,
350,ExtraTreesClassifier,0.9222497932175352,0.9419175829062565,0.9521696252465484,0.011380962831719037,,,,entropy,,,,6,sqrt,,100,,,,
368,ExtraTreesClassifier,0.9265508684863524,0.9418316852309088,0.953506763787721,0.010716758156596524,,,,entropy,,,,7,sqrt,,100,,,,
231,ExtraTreesClassifier,0.9214640198511167,0.941796013972953,0.9547138397502601,0.012304800603405476,,,,gini,,,,4,log2,,500,,,,
219,ExtraTreesClassifier,0.9239867659222498,0.9416042436756037,0.9552549427679501,0.012216106154564978,,,,gini,,,,4,auto,,500,,,,
344,ExtraTreesClassifier,0.9273779983457403,0.941588564467897,0.9517585848074923,0.009726130067304785,,,,entropy,,,,6,auto,,100,,,,
271,ExtraTreesClassifier,0.9229528535980148,0.9415857502423579,0.9536524453694069,0.013732047896909858,,,,gini,,,,7,auto,,50,,,,
87,RandomForestClassifier,0.9238165680473374,0.9415380842331535,0.9539365548980934,0.013090112009259683,,,,gini,,,,7,log2,,500,,,,
315,ExtraTreesClassifier,0.9223738626964434,0.9412696682791937,0.9544640998959417,0.012310022400611879,,,,entropy,,,,4,sqrt,,500,,,,
254,ExtraTreesClassifier,0.9289119000657462,0.9411649956454247,0.9520874424720579,0.009920768639407935,,,,gini,,,,6,auto,,100,,,,
98,RandomForestClassifier,0.9222140039447733,0.9409854838367606,0.9548387096774194,0.012962902055022032,,,,gini,,,,8,log2,,200,,,,
378,ExtraTreesClassifier,0.9219602977667493,0.9408518811560114,0.957593688362919,0.012428121612577229,,,,entropy,,,,8,auto,,40,,,,
295,ExtraTreesClassifier,0.9297748191978962,0.9406350164639207,0.9562122788761707,0.009709006197227468,,,,gini,,,,8,sqrt,,50,,,,
97,RandomForestClassifier,0.9205703484549638,0.9404047918116196,0.9550460223537147,0.012277466764780106,,,,gini,,,,8,log2,,100,,,,
75,RandomForestClassifier,0.9246383957922419,0.940087326167611,0.9522580645161289,0.01122270113147484,,,,gini,,,,6,log2,,500,,,,
147,RandomForestClassifier,0.9222140039447732,0.9395208010502974,0.9515920915712799,0.01206635752013737,,,,entropy,,,,7,log2,,500,,,,
86,RandomForestClassifier,0.9236522024983564,0.9395097264724657,0.9514710716633794,0.010629169797204683,,,,gini,,,,7,log2,,200,,,,
289,ExtraTreesClassifier,0.9244416873449132,0.9392001702149784,0.9523750821827744,0.010170030569373434,,,,gini,,,,8,auto,,50,,,,
135,RandomForestClassifier,0.9238987508218277,0.9391932743875031,0.9505098855359,0.011749943180447106,,,,entropy,,,,6,log2,,500,,,,
374,ExtraTreesClassifier,0.919008875739645,0.9391009850986638,0.9502601456815817,0.011785855304167852,,,,entropy,,,,7,log2,,100,,,,
385,ExtraTreesClassifier,0.9233664185277087,0.9389834669808256,0.955171696149844,0.012516444135048132,,,,entropy,,,,8,sqrt,,50,,,,
242,ExtraTreesClassifier,0.9225806451612902,0.938979294729835,0.951633714880333,0.010317151601605862,,,,gini,,,,5,sqrt,,100,,,,
277,ExtraTreesClassifier,0.9255424063116371,0.9388620615578912,0.9500520291363164,0.010058299549012885,,,,gini,,,,7,sqrt,,50,,,,
146,RandomForestClassifier,0.9203238001314924,0.9383967845925343,0.9485535831689678,0.011826489970877575,,,,entropy,,,,7,log2,,200,,,,
74,RandomForestClassifier,0.9257478632478632,0.9383732534663857,0.9497863247863249,0.010159607880839819,,,,gini,,,,6,log2,,200,,,,
85,RandomForestClassifier,0.9259122287968443,0.9381251600041324,0.9494693028095733,0.009736405190433811,,,,gini,,,,7,log2,,100,,,,
96,RandomForestClassifier,0.919543063773833,0.9380838254037647,0.9512656147271532,0.011418683980781056,,,,gini,,,,8,log2,,50,,,,
326,ExtraTreesClassifier,0.9174524400330851,0.9380074581936825,0.9514710716633794,0.013903139592753246,,,,entropy,,,,5,auto,,100,,,,
158,RandomForestClassifier,0.9226249178172256,0.9379650799319414,0.9531147271531887,0.011674828383854648,,,,entropy,,,,8,log2,,200,,,,
63,RandomForestClassifier,0.923939842209073,0.9379414102666723,0.9482248520710059,0.01067358913167182,,,,gini,,,,5,log2,,500,,,,
177,knn,0.9252958579881657,0.937899938495472,0.9517793964620187,0.011468870832874262,,auto,,,,,,,,,,10,,,distance
201,knn,0.9252958579881657,0.937899938495472,0.9517793964620187,0.011468870832874262,,kd_tree,,,,,,,,,,10,,,distance
189,knn,0.9252958579881657,0.9378379838008429,0.9518418314255983,0.011549312207463735,,ball_tree,,,,,,,,,,10,,,distance
224,ExtraTreesClassifier,0.9186517783291978,0.9377933656522867,0.955483870967742,0.012146409577673259,,,,gini,,,,4,sqrt,,100,,,,
213,knn,0.9252958579881657,0.9377801914371192,0.951904266389178,0.011636210529081372,,brute,,,,,,,,,,10,,,distance
24,SVC,0.9174110835401157,0.9377304569191226,0.9587096774193548,0.014227428066479527,3,,,,0.0001,,rbf,,,,,,,,
175,knn,0.9234467455621301,0.9373351988224516,0.9529656607700313,0.012579033703911606,,auto,,,,,,,,,,9,,,distance
199,knn,0.9234467455621301,0.9373351988224516,0.9529656607700313,0.012579033703911606,,kd_tree,,,,,,,,,,9,,,distance
211,knn,0.9234467455621301,0.9373349867378724,0.9529656607700313,0.012578368955184204,,brute,,,,,,,,,,9,,,distance
187,knn,0.9233645627876397,0.9372856770731781,0.9529656607700313,0.012618370335060969,,ball_tree,,,,,,,,,,9,,,distance
29,SVC,0.9168320926385441,0.9371868827740115,0.9591675338189386,0.014595228091843411,4,,,,0.0001,,rbf,,,,,,,,
384,ExtraTreesClassifier,0.9203854372123603,0.9371672514385834,0.9538813735691988,0.011914824013151427,,,,entropy,,,,8,sqrt,,40,,,,
248,ExtraTreesClassifier,0.9209677419354838,0.937116092704222,0.96,0.014350600856771839,,,,gini,,,,5,log2,,100,,,,
134,RandomForestClassifier,0.920611439842209,0.9368926373127927,0.9511758584807493,0.01208653755046007,,,,entropy,,,,6,log2,,200,,,,
34,SVC,0.9166666666666667,0.9368680727874276,0.9586264308012487,0.014854855524674661,5,,,,0.0001,,rbf,,,,,,,,
62,RandomForestClassifier,0.9180226824457594,0.9368553395029421,0.9514299802761341,0.012232981048350555,,,,gini,,,,5,log2,,200,,,,
379,ExtraTreesClassifier,0.9181555004135649,0.9368371221217215,0.9514047866805412,0.01214385353372024,,,,entropy,,,,8,auto,,50,,,,
145,RandomForestClassifier,0.923775476660092,0.9367422522424522,0.9508136094674555,0.009752428322401313,,,,entropy,,,,7,log2,,100,,,,
266,ExtraTreesClassifier,0.9250493096646942,0.9363665522778225,0.9514255983350677,0.00985056377671142,,,,gini,,,,6,log2,,100,,,,
173,knn,0.9220496383957923,0.9363665218334234,0.9530072840790842,0.013035363309422971,,auto,,,,,,,,,,8,,,distance
197,knn,0.9220496383957923,0.9363665218334234,0.9530072840790842,0.013035363309422971,,kd_tree,,,,,,,,,,8,,,distance
356,ExtraTreesClassifier,0.9236111111111112,0.936334728986694,0.9502185223725287,0.010476052810042328,,,,entropy,,,,6,log2,,100,,,,
209,knn,0.9220496383957923,0.9363248985243702,0.9530072840790842,0.012988256211508573,,brute,,,,,,,,,,8,,,distance
332,ExtraTreesClassifier,0.9203473945409429,0.9363200397350722,0.9469302809573361,0.011311967093712249,,,,entropy,,,,5,sqrt,,100,,,,
73,RandomForestClassifier,0.9254342431761787,0.9363020929327263,0.9463475546305933,0.00919081209213292,,,,gini,,,,6,log2,,100,,,,
19,SVC,0.9148883374689826,0.9362953541162538,0.9570447450572321,0.014244124533766044,2,,,,0.0001,,rbf,,,,,,,,
185,knn,0.9220496383957923,0.9362416519062642,0.9526742976066598,0.012884170173125062,,ball_tree,,,,,,,,,,8,,,distance
349,ExtraTreesClassifier,0.9209677419354839,0.9359197882438096,0.9505931321540062,0.012763799548729247,,,,entropy,,,,6,sqrt,,50,,,,
122,RandomForestClassifier,0.9213399503722084,0.9357160587706893,0.9470135275754422,0.011241555829755268,,,,entropy,,,,5,log2,,200,,,,
270,ExtraTreesClassifier,0.9221318211702827,0.9354871514372836,0.94629355687048,0.0097006988448039,,,,gini,,,,7,auto,,40,,,,
123,RandomForestClassifier,0.9191732412886258,0.9353811423285927,0.9481789802289281,0.011428457723178537,,,,entropy,,,,5,log2,,500,,,,
236,ExtraTreesClassifier,0.9230355665839536,0.9351209846744946,0.9456399583766909,0.009938121436655508,,,,gini,,,,5,auto,,100,,,,
361,ExtraTreesClassifier,0.9231182795698926,0.9348527335991916,0.9460978147762747,0.009212400899358862,,,,entropy,,,,7,auto,,50,,,,
288,ExtraTreesClassifier,0.9254755996691482,0.9347373223021986,0.9427263267429761,0.005633538541304983,,,,gini,,,,8,auto,,40,,,,
325,ExtraTreesClassifier,0.9152398676592226,0.9343755340597572,0.9529656607700312,0.015677001424037672,,,,entropy,,,,5,auto,,50,,,,
301,ExtraTreesClassifier,0.9093465674110834,0.9342276426935836,0.9544640998959417,0.016186350672068334,,,,gini,,,,8,log2,,50,,,,
218,ExtraTreesClassifier,0.9116625310173697,0.9341927255331361,0.949885535900104,0.014199756347085733,,,,gini,,,,4,auto,,100,,,,
253,ExtraTreesClassifier,0.9120233399079554,0.9341840726533354,0.9497041420118344,0.014380812881356071,,,,gini,,,,6,auto,,50,,,,
84,RandomForestClassifier,0.9128205128205128,0.9340054557047675,0.94894901144641,0.014954843654954501,,,,gini,,,,7,log2,,50,,,,
294,ExtraTreesClassifier,0.9123655913978493,0.9339198306607255,0.9471383975026014,0.013542726598732704,,,,gini,,,,8,sqrt,,40,,,,
61,RandomForestClassifier,0.9158859303090072,0.9339114594771363,0.954594017094017,0.015106301554076426,,,,gini,,,,5,log2,,100,,,,
157,RandomForestClassifier,0.9134204470742933,0.9337608701898704,0.9508547008547008,0.015328812744844373,,,,entropy,,,,8,log2,,100,,,,
39,SVC,0.9156327543424319,0.9337407700449004,0.9520499479708636,0.013765976341400584,10,,,,0.0001,,rbf,,,,,,,,
367,ExtraTreesClassifier,0.9197684036393714,0.9336740496045307,0.9434171597633136,0.010861995158953442,,,,entropy,,,,7,sqrt,,50,,,,
401,mlp,0.9172870140612075,0.9332152588355462,0.9504266389177939,0.014250067706668423,,,0.1,,,10,,,,1500,,,9,lbfgs,
397,mlp,0.9172870140612075,0.9332152588355462,0.9504266389177939,0.014250067706668423,,,0.1,,,10,,,,1000,,,9,lbfgs,
405,mlp,0.9172870140612075,0.9332152588355462,0.9504266389177939,0.014250067706668423,,,0.1,,,10,,,,2000,,,9,lbfgs,
110,RandomForestClassifier,0.9181870479947403,0.933162310038921,0.9478961209730441,0.010205220131991289,,,,entropy,,,,4,log2,,200,,,,
133,RandomForestClassifier,0.9091880341880343,0.9331375635313041,0.9457593688362919,0.014817506607131855,,,,entropy,,,,6,log2,,100,,,,
276,ExtraTreesClassifier,0.912737799834574,0.9330182389317505,0.9452861602497399,0.011941316985521614,,,,gini,,,,7,sqrt,,40,,,,
338,ExtraTreesClassifier,0.9203887510339123,0.9328346657033922,0.9439750260145682,0.009152377103658602,,,,entropy,,,,5,log2,,100,,,,
95,RandomForestClassifier,0.9120644312952005,0.9326912879759675,0.9494165023011177,0.014306355986321852,,,,gini,,,,8,sqrt,,500,,,,
287,ExtraTreesClassifier,0.9197477253928867,0.9326460604263174,0.94762902695595,0.011018388000548067,,,,gini,,,,8,auto,,20,,,,
111,RandomForestClassifier,0.915146285338593,0.9326073298483049,0.9491363163371488,0.013724230622499008,,,,entropy,,,,4,log2,,500,,,,
360,ExtraTreesClassifier,0.9166873449131514,0.9325904332066983,0.9478043704474505,0.011162025401756212,,,,entropy,,,,7,auto,,40,,,,
207,knn,0.9172624917817226,0.9325804789143459,0.9486784599375652,0.013012531412458717,,brute,,,,,,,,,,7,,,distance
195,knn,0.9172624917817226,0.9325804789143459,0.9486784599375652,0.013012531412458717,,kd_tree,,,,,,,,,,7,,,distance
183,knn,0.9172624917817226,0.9325804789143459,0.9486784599375652,0.013012531412458717,,ball_tree,,,,,,,,,,7,,,distance
171,knn,0.9172624917817226,0.9325804789143459,0.9486784599375652,0.013012531412458717,,auto,,,,,,,,,,7,,,distance
407,mlp,0.9211745244003309,0.9325506663218581,0.9455567117585848,0.009935242351638842,,,0.1,,,13,,,,1000,,,1,lbfgs,
411,mlp,0.9211745244003309,0.9325506663218581,0.9455567117585848,0.009935242351638842,,,0.1,,,13,,,,1500,,,1,lbfgs,
415,mlp,0.9211745244003309,0.9325506663218581,0.9455567117585848,0.009935242351638842,,,0.1,,,13,,,,2000,,,1,lbfgs,
174,knn,0.9190910585141354,0.9325225673385642,0.9508012486992716,0.014636321154864112,,auto,,,,,,,,,,9,,,uniform
198,knn,0.9190910585141354,0.9325225673385642,0.9508012486992716,0.014636321154864112,,kd_tree,,,,,,,,,,9,,,uniform
210,knn,0.9190910585141354,0.9325015444546381,0.9508012486992716,0.014656171397933146,,brute,,,,,,,,,,9,,,uniform
186,knn,0.9190499671268901,0.9324399073737701,0.9508012486992716,0.014702680221631717,,ball_tree,,,,,,,,,,9,,,uniform
51,RandomForestClassifier,0.918310322156476,0.9323358003558916,0.9453484549638396,0.011365221286891004,,,,gini,,,,4,log2,,500,,,,
348,ExtraTreesClassifier,0.9002894954507858,0.9322123808135974,0.9551692965154504,0.01928743604629824,,,,entropy,,,,6,sqrt,,40,,,,
14,SVC,0.9096360628618694,0.9322093497144726,0.9533818938605618,0.014253614536213138,1,,,,0.0001,,rbf,,,,,,,,
320,ExtraTreesClassifier,0.9143655489809335,0.9320210476841391,0.948054110301769,0.011584340227050774,,,,entropy,,,,4,log2,,100,,,,
176,knn,0.9162117452440033,0.9318925329808625,0.9497398543184183,0.013624253933832434,,auto,,,,,,,,,,10,,,uniform
200,knn,0.9162117452440033,0.9318925329808625,0.9497398543184183,0.013624253933832434,,kd_tree,,,,,,,,,,10,,,uniform
308,ExtraTreesClassifier,0.9180314309346568,0.9318572191880443,0.9435171696149844,0.010621110611094517,,,,entropy,,,,4,auto,,100,,,,
212,knn,0.9153432588916459,0.9318395433066449,0.950156087408949,0.013976016466501501,,brute,,,,,,,,,,10,,,uniform
188,knn,0.9157775020678247,0.9318348206619639,0.949885535900104,0.01376308987919913,,ball_tree,,,,,,,,,,10,,,uniform
154,RandomForestClassifier,0.9119000657462195,0.93176833864571,0.9520874424720579,0.016051309117427352,,,,entropy,,,,8,sqrt,,200,,,,
172,knn,0.9171803090072321,0.9316249947834034,0.950551508844953,0.015185807128379173,,auto,,,,,,,,,,8,,,uniform
196,knn,0.9171803090072321,0.9316249947834034,0.950551508844953,0.015185807128379173,,kd_tree,,,,,,,,,,8,,,uniform
283,ExtraTreesClassifier,0.9091058514135437,0.9315880530704032,0.9482622268470342,0.015483231868481318,,,,gini,,,,7,log2,,50,,,,
208,knn,0.9171803090072321,0.9315459104962025,0.950551508844953,0.015091784865636858,,brute,,,,,,,,,,8,,,uniform
331,ExtraTreesClassifier,0.9105045492142266,0.9315259526531439,0.9459853714661406,0.014899275481820826,,,,entropy,,,,5,sqrt,,50,,,,
184,knn,0.9171803090072321,0.9314293652308538,0.9499895941727365,0.014946280502868354,,ball_tree,,,,,,,,,,8,,,uniform
50,RandomForestClassifier,0.9096400394477318,0.9314241072436463,0.9455983350676379,0.014456498895111126,,,,gini,,,,4,log2,,200,,,,
132,RandomForestClassifier,0.9165023011176858,0.9313730109374069,0.9427186061801446,0.00984902118465645,,,,entropy,,,,6,log2,,50,,,,
390,ExtraTreesClassifier,0.9188856015779093,0.9312997141647186,0.9450780437044746,0.01089217774210327,,,,entropy,,,,8,log2,,40,,,,
151,RandomForestClassifier,0.910050953320184,0.931243910949106,0.9506492439184746,0.014392247688406926,,,,entropy,,,,8,auto,,500,,,,
91,RandomForestClassifier,0.9129273504273505,0.9312284749545215,0.9524983563445102,0.014769574821121451,,,,gini,,,,8,auto,,500,,,,
343,ExtraTreesClassifier,0.9128040762656148,0.9312247966553577,0.9466633793556871,0.011548064302130559,,,,entropy,,,,6,auto,,50,,,,
259,ExtraTreesClassifier,0.9168320926385443,0.9309326946166777,0.9434339229968783,0.009717695210025558,,,,gini,,,,6,sqrt,,50,,,,
94,RandomForestClassifier,0.9105029585798817,0.93087758649117,0.9518819855358316,0.015112898338709988,,,,gini,,,,8,sqrt,,200,,,,
90,RandomForestClassifier,0.9130095332018409,0.9308614396711732,0.9520463510848126,0.014082268323355757,,,,gini,,,,8,auto,,200,,,,
391,ExtraTreesClassifier,0.9150641025641025,0.9307904279387911,0.9454734651404786,0.012695250540216984,,,,entropy,,,,8,log2,,50,,,,
156,RandomForestClassifier,0.9206936226166996,0.9307733612874494,0.9408694937541092,0.008575925168595108,,,,entropy,,,,8,log2,,50,,,,
155,RandomForestClassifier,0.9123931623931623,0.9305431109797555,0.9506081525312295,0.014149746437199347,,,,entropy,,,,8,sqrt,,500,,,,
93,RandomForestClassifier,0.9151873767258383,0.930407586710096,0.9500123274161736,0.01296111426574403,,,,gini,,,,8,sqrt,,100,,,,
230,ExtraTreesClassifier,0.9110008271298594,0.9303659765708112,0.9546305931321539,0.015783470666230055,,,,gini,,,,4,log2,,100,,,,
150,RandomForestClassifier,0.910379684418146,0.9302332417264779,0.947526298487837,0.014520489799826286,,,,entropy,,,,8,auto,,200,,,,
282,ExtraTreesClassifier,0.9193134822167081,0.9301963106177066,0.9473048907388137,0.010253636808236906,,,,gini,,,,7,log2,,40,,,,
403,mlp,0.913358147229115,0.9300934602009605,0.9529656607700312,0.01491694600240826,,,0.1,,,10,,,,2000,,,1,lbfgs,
399,mlp,0.913358147229115,0.9300934602009605,0.9529656607700312,0.01491694600240826,,,0.1,,,10,,,,1500,,,1,lbfgs,
395,mlp,0.913358147229115,0.9300934602009605,0.9529656607700312,0.01491694600240826,,,0.1,,,10,,,,1000,,,1,lbfgs,
89,RandomForestClassifier,0.9137080867850098,0.9300616512768517,0.9472797501643656,0.012098303331404206,,,,gini,,,,8,auto,,100,,,,
300,ExtraTreesClassifier,0.9141852770885028,0.9298932397014124,0.9440998959417274,0.010021175492573682,,,,gini,,,,8,log2,,40,,,,
169,knn,0.9162352071005917,0.9297128691212379,0.9434755463059312,0.011069495523839703,,auto,,,,,,,,,,6,,,distance
193,knn,0.9162352071005917,0.9297128691212379,0.9434755463059312,0.011069495523839703,,kd_tree,,,,,,,,,,6,,,distance
60,RandomForestClassifier,0.922172912557528,0.9296568923041347,0.9389381985535832,0.006413033836130901,,,,gini,,,,5,log2,,50,,,,
181,knn,0.9159270216962525,0.92965123204037,0.9434755463059312,0.011144970846036823,,ball_tree,,,,,,,,,,6,,,distance
82,RandomForestClassifier,0.9119106699751861,0.9294172675159629,0.9507725180802103,0.014651093333136602,,,,gini,,,,7,sqrt,,200,,,,
121,RandomForestClassifier,0.9138957816377172,0.9293275362408077,0.9406035379812695,0.011884549911529232,,,,entropy,,,,5,log2,,100,,,,
139,RandomForestClassifier,0.9102564102564102,0.9292779645490363,0.951388888888889,0.015650238717014694,,,,entropy,,,,7,auto,,500,,,,
49,RandomForestClassifier,0.9153846153846154,0.9292414377692533,0.9396462018730489,0.01022996826923397,,,,gini,,,,4,log2,,100,,,,
205,knn,0.9162352071005917,0.9292300387362221,0.9410613943808532,0.010496482955124665,,brute,,,,,,,,,,6,,,distance
366,ExtraTreesClassifier,0.9042390405293631,0.9292052862423471,0.9499917817225509,0.01712897339240909,,,,entropy,,,,7,sqrt,,40,,,,
79,RandomForestClassifier,0.9069690992767915,0.9291072258584465,0.9511012491781723,0.015510567980358662,,,,gini,,,,7,auto,,500,,,,
153,RandomForestClassifier,0.9045857988165681,0.9290575659121245,0.9496219592373438,0.016289076250867483,,,,entropy,,,,8,sqrt,,100,,,,
78,RandomForestClassifier,0.9115302432610125,0.9289821110078055,0.9491699539776463,0.014890573664915786,,,,gini,,,,7,auto,,200,,,,
241,ExtraTreesClassifier,0.9107905982905983,0.9288971003248999,0.9444328824141519,0.013245066106641569,,,,gini,,,,5,sqrt,,50,,,,
223,ExtraTreesClassifier,0.9015655818540435,0.9288939621572696,0.9476378772112383,0.016464366828374013,,,,gini,,,,4,sqrt,,50,,,,
417,mlp,0.9111604207758054,0.9288384712533035,0.9467637877211239,0.013236889038530925,,,0.1,,,13,,,,2000,,,9,lbfgs,
409,mlp,0.9111604207758054,0.9288384712533035,0.9467637877211239,0.013236889038530925,,,0.1,,,13,,,,1000,,,9,lbfgs,
413,mlp,0.9111604207758054,0.9288384712533035,0.9467637877211239,0.013236889038530925,,,0.1,,,13,,,,1500,,,9,lbfgs,
148,RandomForestClassifier,0.9110215053763441,0.9288093181754432,0.9507314266929652,0.015013426483737095,,,,entropy,,,,8,auto,,50,,,,
408,mlp,0.9145988420181969,0.9287831453990304,0.9488033298647243,0.012154673579099814,,,0.1,,,13,,,,1000,,,3,lbfgs,
416,mlp,0.9145988420181969,0.9287831453990304,0.9488033298647243,0.012154673579099814,,,0.1,,,13,,,,2000,,,3,lbfgs,
412,mlp,0.9145988420181969,0.9287831453990304,0.9488033298647243,0.012154673579099814,,,0.1,,,13,,,,1500,,,3,lbfgs,
142,RandomForestClassifier,0.9115713346482577,0.9286703990131912,0.9470332018408941,0.012528619478381674,,,,entropy,,,,7,sqrt,,200,,,,
