,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,max_depth,max_features,max_iter,n_estimators,n_neighbors,random_state,solver,weights
394,mlp,0.8864516129032258,0.9098503950246327,0.9386472424557751,0.021048503762678927,,,0.1,,,10,,,,1000,,,0,lbfgs,
434,mlp,0.8900312174817898,0.9092644255141854,0.9321992110453649,0.015878530317770367,,,0.0001,,,13,,,,1500,,,0,lbfgs,
430,mlp,0.8900312174817898,0.9092644255141854,0.9321992110453649,0.015878530317770367,,,0.0001,,,13,,,,1000,,,0,lbfgs,
438,mlp,0.8900312174817898,0.9092644255141854,0.9321992110453649,0.015878530317770367,,,0.0001,,,13,,,,2000,,,0,lbfgs,
398,mlp,0.8854942767950051,0.9090105057122587,0.9386472424557751,0.02172621918781547,,,0.1,,,10,,,,1500,,,0,lbfgs,
397,mlp,0.8749589086127547,0.9087297370288046,0.9343258891645988,0.01994159751825459,,,0.1,,,10,,,,1000,,,9,lbfgs,
432,mlp,0.8865672255095334,0.9085524006264022,0.9278459937565036,0.013615395660723695,,,0.0001,,,13,,,,1000,,,3,lbfgs,
402,mlp,0.8824141519250781,0.9082707293862342,0.9386472424557751,0.02249622518467557,,,0.1,,,10,,,,2000,,,0,lbfgs,
408,mlp,0.8828577336641852,0.9081771051617966,0.9259327744904667,0.015330120092823139,,,0.1,,,13,,,,1000,,,3,lbfgs,
396,mlp,0.8785749506903353,0.9076753741069357,0.9334319526627219,0.02060970435312796,,,0.1,,,10,,,,1000,,,3,lbfgs,
409,mlp,0.8805062458908612,0.9073543365481249,0.9268610421836229,0.017054916790724663,,,0.1,,,13,,,,1000,,,9,lbfgs,
436,mlp,0.8865672255095334,0.9071496951113136,0.9290738813735693,0.01470500366138466,,,0.0001,,,13,,,,1500,,,3,lbfgs,
412,mlp,0.8831885856079404,0.907118515428469,0.926672419460881,0.015223982532571359,,,0.1,,,13,,,,1500,,,3,lbfgs,
401,mlp,0.8745890861275477,0.9071061580810038,0.9320512820512821,0.019998274404480303,,,0.1,,,10,,,,1500,,,9,lbfgs,
405,mlp,0.8745890861275477,0.9070151737964712,0.9315963606286186,0.019885292635588487,,,0.1,,,10,,,,2000,,,9,lbfgs,
439,mlp,0.8888067061143984,0.9069848971834483,0.9250156087408951,0.012448770891934894,,,0.0001,,,13,,,,2000,,,1,lbfgs,
431,mlp,0.8888067061143984,0.9069848971834483,0.9250156087408951,0.012448770891934894,,,0.0001,,,13,,,,1000,,,1,lbfgs,
435,mlp,0.8888067061143984,0.9069848971834483,0.9250156087408951,0.012448770891934894,,,0.0001,,,13,,,,1500,,,1,lbfgs,
413,mlp,0.8843688362919131,0.9067746695414389,0.9299421009098428,0.014908978687646514,,,0.1,,,13,,,,1500,,,9,lbfgs,
416,mlp,0.8831885856079404,0.906602386396211,0.926672419460881,0.015242770465751076,,,0.1,,,13,,,,2000,,,3,lbfgs,
444,mlp,0.8843704474505724,0.9063835883137292,0.9187006903353058,0.012084563144221945,,,1e-07,,,10,,,,1000,,,3,lbfgs,
417,mlp,0.8835059171597633,0.9063278759182065,0.930272952853598,0.014934003691490007,,,0.1,,,13,,,,2000,,,9,lbfgs,
304,ExtraTreesClassifier,0.8939229968782517,0.9059460496168452,0.9196856906534325,0.009432811969606953,,,,entropy,,,,4,auto,,10,,,,
400,mlp,0.8757396449704142,0.9058280106945359,0.9319937541091388,0.02164031525612009,,,0.1,,,10,,,,1500,,,3,lbfgs,
448,mlp,0.8843704474505724,0.9055959061860965,0.9158242932281394,0.011211214731686042,,,1e-07,,,10,,,,1500,,,3,lbfgs,
404,mlp,0.8774654832347141,0.9055630640338077,0.9304733727810649,0.021017992579958206,,,0.1,,,10,,,,2000,,,3,lbfgs,
440,mlp,0.8865672255095334,0.9052350228948726,0.9290738813735693,0.016373214126326287,,,0.0001,,,13,,,,2000,,,3,lbfgs,
452,mlp,0.8843704474505724,0.9046495582825527,0.9128825475599669,0.010450767720636005,,,1e-07,,,10,,,,2000,,,3,lbfgs,
453,mlp,0.8637409598948059,0.9034281751627065,0.9329799474030244,0.02576276297343064,,,1e-07,,,10,,,,2000,,,9,lbfgs,
449,mlp,0.8637409598948059,0.9034281751627065,0.9329799474030244,0.02576276297343064,,,1e-07,,,10,,,,1500,,,9,lbfgs,
445,mlp,0.8637409598948059,0.9034117386078083,0.9328977646285338,0.025743923127856547,,,1e-07,,,10,,,,1000,,,9,lbfgs,
442,mlp,0.8627263267429761,0.9027913270747858,0.9312130177514792,0.029992127171038104,,,1e-07,,,10,,,,1000,,,0,lbfgs,
220,ExtraTreesClassifier,0.8879848783694937,0.9006978336928511,0.9151364764267991,0.00946579393537373,,,,gini,,,,4,sqrt,,10,,,,
420,mlp,0.8873257023933403,0.900630597237017,0.9147138397502601,0.00911946691401073,,,0.0001,,,10,,,,1000,,,3,lbfgs,
465,mlp,0.8775476660092045,0.8998496994214195,0.912531017369727,0.01297288064357343,,,1e-07,,,13,,,,2000,,,9,lbfgs,
446,mlp,0.8606451612903225,0.8996612542339948,0.9312130177514792,0.028408637994141,,,1e-07,,,10,,,,1500,,,0,lbfgs,
461,mlp,0.8775476660092045,0.8994293039999836,0.912531017369727,0.012602170335578231,,,1e-07,,,13,,,,1500,,,9,lbfgs,
457,mlp,0.8775476660092045,0.8990824430912079,0.9103804797353184,0.012252392946465619,,,1e-07,,,13,,,,1000,,,9,lbfgs,
450,mlp,0.8606451612903225,0.8989952812891457,0.9312130177514792,0.02801795216356311,,,1e-07,,,10,,,,2000,,,0,lbfgs,
316,ExtraTreesClassifier,0.8716510519395135,0.8989437857849968,0.917003121748179,0.01693501655067636,,,,entropy,,,,4,log2,,10,,,,
421,mlp,0.8752465483234715,0.8987302094301015,0.921298593879239,0.016132218711265037,,,0.0001,,,10,,,,1000,,,9,lbfgs,
425,mlp,0.8746712689020381,0.8984271031093651,0.921505376344086,0.016484781959225547,,,0.0001,,,10,,,,1500,,,9,lbfgs,
429,mlp,0.8746712689020381,0.8984021291239334,0.921505376344086,0.01649473653931611,,,0.0001,,,10,,,,2000,,,9,lbfgs,
455,mlp,0.8792529585798816,0.8977044387592095,0.9188761706555671,0.012613759205782098,,,1e-07,,,13,,,,1000,,,1,lbfgs,
459,mlp,0.8792529585798816,0.8977044387592095,0.9188761706555671,0.012613759205782098,,,1e-07,,,13,,,,1500,,,1,lbfgs,
463,mlp,0.8792529585798816,0.8977044387592095,0.9188761706555671,0.012613759205782098,,,1e-07,,,13,,,,2000,,,1,lbfgs,
433,mlp,0.8790426638917794,0.8972424350798841,0.9117452440033086,0.011529304682118874,,,0.0001,,,13,,,,1000,,,9,lbfgs,
419,mlp,0.8536530243261012,0.8969006717265943,0.9179693961952026,0.022623456853847018,,,0.0001,,,10,,,,1000,,,1,lbfgs,
424,mlp,0.8879500520291363,0.8966784397553228,0.9058896982310093,0.00754245992909211,,,0.0001,,,10,,,,1500,,,3,lbfgs,
437,mlp,0.8792924037460979,0.8964974176992108,0.9117452440033086,0.013190511046363384,,,0.0001,,,13,,,,1500,,,9,lbfgs,
441,mlp,0.8792924037460979,0.8962467602370149,0.9117452440033086,0.012978651521962788,,,0.0001,,,13,,,,2000,,,9,lbfgs,
423,mlp,0.8586867192636424,0.8961788461367425,0.9186056191467221,0.02251184123385934,,,0.0001,,,10,,,,1500,,,1,lbfgs,
428,mlp,0.8879500520291363,0.8960358183488737,0.9054487179487178,0.007679791127127155,,,0.0001,,,10,,,,2000,,,3,lbfgs,
456,mlp,0.8684079084287201,0.895265821338582,0.9122164412070759,0.014735897999582383,,,1e-07,,,13,,,,1000,,,3,lbfgs,
427,mlp,0.8586867192636424,0.8950611604036721,0.9186056191467221,0.023176911802309304,,,0.0001,,,10,,,,2000,,,1,lbfgs,
460,mlp,0.8675546305931322,0.892239806770424,0.9039694280078896,0.012699118556555828,,,1e-07,,,13,,,,1500,,,3,lbfgs,
464,mlp,0.8675546305931322,0.8917236777381659,0.9039694280078896,0.012507975999563593,,,1e-07,,,13,,,,2000,,,3,lbfgs,
451,mlp,0.8666379026955949,0.8894086520930353,0.9100936524453694,0.014407138094581372,,,1e-07,,,10,,,,2000,,,1,lbfgs,
447,mlp,0.8666379026955949,0.889292853912721,0.9100936524453694,0.014341004288776766,,,1e-07,,,10,,,,1500,,,1,lbfgs,
443,mlp,0.8666379026955949,0.8889167219112789,0.9100936524453694,0.01417204659702894,,,1e-07,,,10,,,,1000,,,1,lbfgs,
21,SVC,0.6322373862696444,0.681963088560363,0.7051282051282052,0.026471609702231703,3,,,,0.5,,rbf,,,,,,,,
16,SVC,0.6322373862696444,0.681963088560363,0.7051282051282052,0.026471609702231703,2,,,,0.5,,rbf,,,,,,,,
26,SVC,0.6322373862696444,0.681963088560363,0.7051282051282052,0.026471609702231703,4,,,,0.5,,rbf,,,,,,,,
36,SVC,0.6322373862696444,0.681963088560363,0.7051282051282052,0.026471609702231703,10,,,,0.5,,rbf,,,,,,,,
31,SVC,0.6322373862696444,0.681963088560363,0.7051282051282052,0.026471609702231703,5,,,,0.5,,rbf,,,,,,,,
11,SVC,0.6346153846153847,0.6817976892700939,0.7051282051282052,0.0256057277279766,1,,,,0.5,,rbf,,,,,,,,
20,SVC,0.567741935483871,0.611923076923077,0.6314102564102564,0.023304314432542213,3,,,,1,,rbf,,,,,,,,
25,SVC,0.567741935483871,0.611923076923077,0.6314102564102564,0.023304314432542213,4,,,,1,,rbf,,,,,,,,
30,SVC,0.567741935483871,0.611923076923077,0.6314102564102564,0.023304314432542213,5,,,,1,,rbf,,,,,,,,
35,SVC,0.567741935483871,0.611923076923077,0.6314102564102564,0.023304314432542213,10,,,,1,,rbf,,,,,,,,
15,SVC,0.567741935483871,0.611923076923077,0.6314102564102564,0.023304314432542213,2,,,,1,,rbf,,,,,,,,
10,SVC,0.564516129032258,0.6106327543424317,0.6314102564102564,0.02426612233545221,1,,,,1,,rbf,,,,,,,,
