,estimator,min_score,mean_score,max_score,std_score,C,gamma,kernel
21,SVC,0.8838778953827275,0.9214584816355076,0.9419389476913637,0.022013360357341073,3,0.5,rbf
31,SVC,0.8838778953827275,0.9214584816355076,0.9419389476913637,0.022013360357341073,5,0.5,rbf
26,SVC,0.8838778953827275,0.9214584816355076,0.9419389476913637,0.022013360357341073,4,0.5,rbf
36,SVC,0.8838778953827275,0.9214584816355076,0.9419389476913637,0.022013360357341073,10,0.5,rbf
16,SVC,0.8838778953827275,0.9214584816355076,0.9419389476913637,0.022013360357341073,2,0.5,rbf
25,SVC,0.8795060592115356,0.9205356656861934,0.9414787544101856,0.0219894103432712,4,1,rbf
15,SVC,0.8795060592115356,0.9205356656861934,0.9414787544101856,0.0219894103432712,2,1,rbf
30,SVC,0.8795060592115356,0.9205356656861934,0.9414787544101856,0.0219894103432712,5,1,rbf
20,SVC,0.8795060592115356,0.9205356656861934,0.9414787544101856,0.0219894103432712,3,1,rbf
35,SVC,0.8795060592115356,0.9205356656861934,0.9414787544101856,0.0219894103432712,10,1,rbf
10,SVC,0.8788157692897685,0.9200272958472564,0.9408651633686149,0.022175424925382502,1,1,rbf
11,SVC,0.8808866390550698,0.9190760200185256,0.9404816689676331,0.022813500540647135,1,0.5,rbf
22,SVC,0.8762847062432888,0.9060247618387844,0.9238380119650254,0.018008622750013498,3,0.01,rbf
17,SVC,0.8771283939254487,0.9058040705309235,0.9239147108452217,0.018066314902285423,2,0.01,rbf
27,SVC,0.8729099555146496,0.9044200893100139,0.9236079153244363,0.018330810493162736,4,0.01,rbf
32,SVC,0.8729099555146496,0.9035225745658032,0.9233778186838473,0.01741415480909079,5,0.01,rbf
37,SVC,0.8716827734315079,0.9007079059226382,0.9230710231630618,0.01682590404505752,10,0.01,rbf
38,SVC,0.8666973462187453,0.8980591366038869,0.920233164595797,0.019967497234294418,10,0.001,rbf
12,SVC,0.8628624022089277,0.8967986134821787,0.9226108298818838,0.021934331928307363,1,0.01,rbf
33,SVC,0.8434575855192514,0.8825902401794211,0.9139438564196963,0.025896568135760765,5,0.001,rbf
28,SVC,0.8373216751035435,0.8782735529772479,0.9108759012118423,0.027458829162109545,4,0.001,rbf
23,SVC,0.8284246050007671,0.871657340271342,0.9050467863169198,0.02876985059088018,3,0.001,rbf
0,SVC,0.8397760392698267,0.8666417283379859,0.8960730173339471,0.018383723367249128,1,,linear
1,SVC,0.839622641509434,0.8623401452778113,0.8867157539499924,0.015033665203636479,2,,linear
18,SVC,0.8143887099248351,0.8600743413616208,0.896303113974536,0.030392299799465363,2,0.001,rbf
2,SVC,0.8338702254947078,0.8579728544872616,0.876974996165056,0.013839141117457888,3,,linear
13,SVC,0.8123178401595337,0.8564361553101664,0.8906273968400061,0.02980387699734389,1,0.001,rbf
29,SVC,0.8122411412793373,0.8562831062881535,0.8906273968400062,0.02977064184665287,4,0.0001,rbf
19,SVC,0.8120110446387484,0.856282712779306,0.8905506979598098,0.02988126898655998,2,0.0001,rbf
39,SVC,0.812164442399141,0.8562523030282037,0.8904739990796134,0.029760960019340248,10,0.0001,rbf
24,SVC,0.811934345758552,0.8562370869600358,0.8905506979598098,0.029871967626035913,3,0.0001,rbf
34,SVC,0.8122411412793373,0.8562065087305946,0.8903973001994171,0.029737997541043955,5,0.0001,rbf
14,SVC,0.8115508513575702,0.85612883196913,0.8907807946003988,0.030124885379639685,1,0.0001,rbf
3,SVC,0.8311857646878356,0.8538039381045927,0.867771130541494,0.012454199447286178,4,,linear
4,SVC,0.8302653781254794,0.8497689219436323,0.8593342537198957,0.010509406925100545,5,,linear
5,SVC,0.8307255714066575,0.8472322578760089,0.8561362756484708,0.00971907466740006,6,,linear
6,SVC,0.829728485964105,0.8448866235032231,0.8548199767711964,0.00929822708110857,7,,linear
8,SVC,0.8328731400521553,0.8443698014712518,0.8516643657002608,0.006949677351942134,9,,linear
7,SVC,0.8308022702868539,0.8442530283097807,0.8528068137824236,0.008125180739025949,8,,linear
9,SVC,0.8324129467709771,0.8440042105446703,0.8507439791379047,0.0071721812098314,10,,linear
