,estimator,min_score,mean_score,max_score,std_score,C,gamma,kernel
26,SVC,0.9075342465753424,0.9235333546334384,0.9420796890184644,0.01389550505032323,4,0.5,rbf
16,SVC,0.9075342465753424,0.9235333546334384,0.9420796890184644,0.01389550505032323,2,0.5,rbf
36,SVC,0.9075342465753424,0.9235333546334384,0.9420796890184644,0.01389550505032323,10,0.5,rbf
31,SVC,0.9075342465753424,0.9235333546334384,0.9420796890184644,0.01389550505032323,5,0.5,rbf
21,SVC,0.9075342465753424,0.9235333546334384,0.9420796890184644,0.01389550505032323,3,0.5,rbf
11,SVC,0.9064090019569472,0.9215768734108124,0.9417395529640428,0.01382197309668872,1,0.5,rbf
20,SVC,0.8902641878669275,0.9172966838398764,0.9427592954990215,0.018026365821627685,3,1,rbf
15,SVC,0.8902641878669275,0.9172966838398764,0.9427592954990215,0.018026365821627685,2,1,rbf
35,SVC,0.8902641878669275,0.9172966838398764,0.9427592954990215,0.018026365821627685,10,1,rbf
25,SVC,0.8902641878669275,0.9172966838398764,0.9427592954990215,0.018026365821627685,4,1,rbf
30,SVC,0.8902641878669275,0.9172966838398764,0.9427592954990215,0.018026365821627685,5,1,rbf
10,SVC,0.8895303326810177,0.9167780262790048,0.9420254403131116,0.018122275769395235,1,1,rbf
27,SVC,0.8943737769080236,0.9032116564825537,0.9073385518590997,0.004668801162342272,4,0.01,rbf
32,SVC,0.8934442270058708,0.9031264560618768,0.9088062622309196,0.0052642636671743235,5,0.01,rbf
22,SVC,0.8946673189823875,0.9025129464701733,0.9084062196307094,0.004643296033095542,3,0.01,rbf
37,SVC,0.8910469667318983,0.9007256679579856,0.9082681017612524,0.005744821300270247,10,0.01,rbf
17,SVC,0.8931506849315068,0.8993170653780103,0.9056851311953353,0.003965721831395415,2,0.01,rbf
38,SVC,0.8802837573385518,0.8898647443321751,0.8987366375121477,0.006167136766965043,10,0.001,rbf
12,SVC,0.8801859099804306,0.8895224117044078,0.8986394557823131,0.006035118537385799,1,0.01,rbf
0,SVC,0.867416829745597,0.880802148648109,0.8978473581213308,0.010772831899780637,1,,linear
33,SVC,0.8689334637964774,0.8765367360251342,0.8924684159378037,0.00852588680299124,5,0.001,rbf
1,SVC,0.8555283757338552,0.8751047033294727,0.8948630136986301,0.015499409945078046,2,,linear
2,SVC,0.8532289628180039,0.8734650611712395,0.8930039138943249,0.016158448626062003,3,,linear
3,SVC,0.8514187866927592,0.872368505131994,0.8921722113502936,0.016077776893838974,4,,linear
4,SVC,0.850146771037182,0.8713036995620165,0.8904109589041097,0.016081396664479265,5,,linear
28,SVC,0.8606164383561643,0.871091830078411,0.8886783284742468,0.009881234727946645,4,0.001,rbf
5,SVC,0.8477984344422701,0.870854267342945,0.8894814090019569,0.016689411916746808,6,,linear
6,SVC,0.8467221135029354,0.8703360757218739,0.888747553816047,0.016803739623045873,7,,linear
7,SVC,0.8442270058708415,0.8695154226073992,0.8879647749510763,0.017484224376443636,8,,linear
8,SVC,0.8431017612524461,0.8691438023350241,0.8881115459882584,0.01777734579338336,9,,linear
9,SVC,0.8416340508806262,0.8686557636753331,0.8878180039138943,0.018295169754580152,10,,linear
23,SVC,0.8534246575342466,0.8641917941344837,0.8828474246841593,0.010400671701391454,3,0.001,rbf
18,SVC,0.8406555772994129,0.8530698776575208,0.8732750242954325,0.010917705141531581,2,0.001,rbf
14,SVC,0.8335616438356164,0.8482626436093028,0.8682701652089407,0.011306741790404898,1,0.0001,rbf
19,SVC,0.8333659491193738,0.8482039351944299,0.8682701652089407,0.011365579586694229,2,0.0001,rbf
29,SVC,0.8333659491193738,0.8482039351944299,0.8682701652089407,0.011365579586694229,4,0.0001,rbf
13,SVC,0.8333659491193738,0.8482039351944299,0.8682701652089407,0.011365579586694229,1,0.001,rbf
24,SVC,0.8333659491193738,0.8482039351944299,0.8682701652089407,0.011365579586694229,3,0.0001,rbf
34,SVC,0.8333659491193738,0.8481941504586178,0.8682701652089407,0.011369524952162223,5,0.0001,rbf
39,SVC,0.8333659491193738,0.8481745809869936,0.8682701652089407,0.011371873152752426,10,0.0001,rbf
