,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,max_depth,max_features,max_iter,n_estimators,n_neighbors,random_state,solver,weights
97,RandomForestClassifier,0.7198543184183144,0.7337874228371308,0.7447063688999174,0.010818218332485145,,,,gini,,,,8,log2,,100,,,,
111,RandomForestClassifier,0.7163995837669095,0.7337455005572351,0.7457856399583767,0.011928183076708258,,,,entropy,,,,4,log2,,500,,,,
80,RandomForestClassifier,0.7239275147928994,0.7335939705722384,0.7526742976066597,0.010915078653913071,,,,gini,,,,7,sqrt,,50,,,,
315,ExtraTreesClassifier,0.7273465140478668,0.7335717553966974,0.7376757650951199,0.0035727610641488133,,,,entropy,,,,4,sqrt,,500,,,,
237,ExtraTreesClassifier,0.7220603537981269,0.7334520811996599,0.7444115713346483,0.0071679245374107105,,,,gini,,,,5,auto,,500,,,,
92,RandomForestClassifier,0.7204758382642997,0.7334102832629007,0.748678459937565,0.012126491752112173,,,,gini,,,,8,sqrt,,50,,,,
55,RandomForestClassifier,0.7183558792924036,0.7334051485926135,0.7491571279916753,0.010388305292905289,,,,gini,,,,5,auto,,500,,,,
19,SVC,0.7253485952133194,0.7333210556886216,0.7484495317377732,0.008814257409233322,2,,,,0.0001,,rbf,,,,,,,,
379,ExtraTreesClassifier,0.7219602977667494,0.7333027582625758,0.743466469428008,0.007309003100560804,,,,entropy,,,,8,auto,,50,,,,
351,ExtraTreesClassifier,0.7272632674297607,0.7332504048420962,0.7428090072320841,0.005848347981559308,,,,entropy,,,,6,sqrt,,500,,,,
71,RandomForestClassifier,0.7185639958376691,0.7332203230390215,0.7432466181061395,0.00835023608996296,,,,gini,,,,6,sqrt,,500,,,,
380,ExtraTreesClassifier,0.7255983350676378,0.7331201573735993,0.7448283038501562,0.006722207361789109,,,,entropy,,,,8,auto,,100,,,,
368,ExtraTreesClassifier,0.7269927159209157,0.7331080639346068,0.7481508875739644,0.007623577317354919,,,,entropy,,,,7,sqrt,,100,,,,
156,RandomForestClassifier,0.7101619000657463,0.7329622583518566,0.7529174884944115,0.013642953860039045,,,,entropy,,,,8,log2,,50,,,,
65,RandomForestClassifier,0.7233922996878251,0.7329611703921718,0.753111342351717,0.01039867980976531,,,,gini,,,,6,auto,,100,,,,
134,RandomForestClassifier,0.719604578563996,0.7329060807385469,0.7439184746877054,0.01073880199776808,,,,entropy,,,,6,log2,,200,,,,
75,RandomForestClassifier,0.7206035379812696,0.7328325841958676,0.741789802289282,0.009449367366898115,,,,gini,,,,6,log2,,500,,,,
28,SVC,0.7195923734385273,0.7326532690785472,0.7437877211238294,0.007765237317238869,4,,,,0.001,,rbf,,,,,,,,
294,ExtraTreesClassifier,0.710814722911497,0.7326419512875929,0.7517258382642997,0.014955487578054988,,,,gini,,,,8,sqrt,,40,,,,
272,ExtraTreesClassifier,0.727825182101977,0.7326056885873182,0.7430966469428008,0.005537128821586754,,,,gini,,,,7,auto,,100,,,,
308,ExtraTreesClassifier,0.7153019023986765,0.7325191505533697,0.7456607700312177,0.011392779890846734,,,,entropy,,,,4,auto,,100,,,,
88,RandomForestClassifier,0.714887409598948,0.7325028872578901,0.7521367521367521,0.013826698949208785,,,,gini,,,,8,auto,,50,,,,
119,RandomForestClassifier,0.7237252861602497,0.7324757166577386,0.7472840790842873,0.008395464228914806,,,,entropy,,,,5,sqrt,,500,,,,
54,RandomForestClassifier,0.7087408949011447,0.7324739175305692,0.7562539021852237,0.015653217862402945,,,,gini,,,,5,auto,,200,,,,
51,RandomForestClassifier,0.7139438085327783,0.7323954660763873,0.7437877211238292,0.01133258753957146,,,,gini,,,,4,log2,,500,,,,
105,RandomForestClassifier,0.7041207075962538,0.7322729088973585,0.7505306971904266,0.01543899180745648,,,,entropy,,,,4,sqrt,,100,,,,
125,RandomForestClassifier,0.7213735691987513,0.7320370821335161,0.7443288241415192,0.007502463057054545,,,,entropy,,,,6,auto,,100,,,,
249,ExtraTreesClassifier,0.7211538461538461,0.7320168822745865,0.7367659222497931,0.005671275575125594,,,,gini,,,,5,log2,,500,,,,
141,RandomForestClassifier,0.7187304890738814,0.732011629931565,0.7499479708636836,0.010954985226969588,,,,entropy,,,,7,sqrt,,100,,,,
284,ExtraTreesClassifier,0.7018408941485864,0.7318918573888556,0.749835634451019,0.016877743902023623,,,,gini,,,,7,log2,,100,,,,
306,ExtraTreesClassifier,0.7080438378825475,0.7318790722804771,0.7475546305931321,0.01294658572302013,,,,entropy,,,,4,auto,,40,,,,
362,ExtraTreesClassifier,0.7190218522372529,0.7318404889644183,0.7518491124260355,0.011923037671049698,,,,entropy,,,,7,auto,,100,,,,
140,RandomForestClassifier,0.7183185404339251,0.7317634316242737,0.7443080124869927,0.009344258727863586,,,,entropy,,,,7,sqrt,,50,,,,
385,ExtraTreesClassifier,0.7190634755463058,0.7316798159105851,0.7517258382642998,0.011420483649502043,,,,entropy,,,,8,sqrt,,50,,,,
258,ExtraTreesClassifier,0.7193548387096773,0.7316475706737652,0.7430385015608743,0.007586005001659913,,,,gini,,,,6,sqrt,,40,,,,
52,RandomForestClassifier,0.7106555671175858,0.7316167686383007,0.756462018730489,0.01784321719590111,,,,gini,,,,5,auto,,50,,,,
145,RandomForestClassifier,0.7145792241946087,0.7315998032402419,0.7466181061394381,0.010822613660807888,,,,entropy,,,,7,log2,,100,,,,
152,RandomForestClassifier,0.7123621227887618,0.731531147186014,0.7428295529257067,0.01017512514418824,,,,entropy,,,,8,sqrt,,50,,,,
350,ExtraTreesClassifier,0.7240302432610125,0.7314847778003545,0.7438773833004603,0.006729250096176733,,,,entropy,,,,6,sqrt,,100,,,,
85,RandomForestClassifier,0.712483563445102,0.7314718221691325,0.744000657462196,0.010501284072050488,,,,gini,,,,7,log2,,100,,,,
76,RandomForestClassifier,0.723697270471464,0.7314574152978659,0.7455567117585848,0.008241689954914023,,,,gini,,,,7,auto,,50,,,,
219,ExtraTreesClassifier,0.720312174817898,0.7313230670714063,0.7424391847468771,0.007287513148300291,,,,gini,,,,4,auto,,500,,,,
115,RandomForestClassifier,0.7057023933402706,0.7308321767882321,0.7471175858480749,0.01441428476053701,,,,entropy,,,,5,auto,,500,,,,
259,ExtraTreesClassifier,0.7195307363576595,0.7307146013733503,0.7452445369406867,0.00987562329762808,,,,gini,,,,6,sqrt,,50,,,,
309,ExtraTreesClassifier,0.7218938605619147,0.7306662787571296,0.7403024326101248,0.00608287784849106,,,,entropy,,,,4,auto,,500,,,,
278,ExtraTreesClassifier,0.725681581685744,0.730589854078968,0.7363576594345825,0.0037901706313737014,,,,gini,,,,7,sqrt,,100,,,,
289,ExtraTreesClassifier,0.7213606286186931,0.7303655780570452,0.7434253780407627,0.007872345539780093,,,,gini,,,,8,auto,,50,,,,
225,ExtraTreesClassifier,0.7128616024973985,0.730127338660077,0.741904996712689,0.010052970166847548,,,,gini,,,,4,sqrt,,500,,,,
109,RandomForestClassifier,0.7178048980933597,0.7300164796559578,0.748842018196857,0.011935076203039529,,,,entropy,,,,4,log2,,100,,,,
325,ExtraTreesClassifier,0.7149219562955255,0.7299390682713943,0.7440212031558187,0.009559275782017774,,,,entropy,,,,5,auto,,50,,,,
348,ExtraTreesClassifier,0.7146930280957335,0.7299253652130664,0.741535174227482,0.010460318889363836,,,,entropy,,,,6,sqrt,,40,,,,
128,RandomForestClassifier,0.7181348221670801,0.7298782393353953,0.7457440166493237,0.010848921176053758,,,,entropy,,,,6,sqrt,,50,,,,
230,ExtraTreesClassifier,0.7187705456936226,0.729813611861959,0.7498345740281225,0.010990126895662325,,,,gini,,,,4,log2,,100,,,,
224,ExtraTreesClassifier,0.7168734491315135,0.7297956361545372,0.7371279916753383,0.006945958491901553,,,,gini,,,,4,sqrt,,100,,,,
384,ExtraTreesClassifier,0.7175378040762656,0.7297956270896316,0.738576594345825,0.009200406732802468,,,,entropy,,,,8,sqrt,,40,,,,
326,ExtraTreesClassifier,0.7219771071800207,0.7296324050870197,0.742336456278764,0.007315411502836282,,,,entropy,,,,5,auto,,100,,,,
253,ExtraTreesClassifier,0.727812241521919,0.7294843337910256,0.7333990795529257,0.00201039724238555,,,,gini,,,,6,auto,,50,,,,
46,RandomForestClassifier,0.7157336108220603,0.7294811839929505,0.7450572320499479,0.009738490392619347,,,,gini,,,,4,sqrt,,200,,,,
43,RandomForestClassifier,0.71315296566077,0.7294630268163848,0.7479500520291363,0.011595013429859887,,,,gini,,,,4,auto,,500,,,,
349,ExtraTreesClassifier,0.7231841831425598,0.7294183965242759,0.7348783694937541,0.004411349174487699,,,,entropy,,,,6,sqrt,,50,,,,
392,ExtraTreesClassifier,0.7256328073635765,0.7294048140462932,0.7398263027295284,0.005358655008840563,,,,entropy,,,,8,log2,,100,,,,
77,RandomForestClassifier,0.7199791883454734,0.729286404147006,0.7399999999999999,0.006993425228185711,,,,gini,,,,7,auto,,100,,,,
114,RandomForestClassifier,0.7174967126890204,0.7292624775857386,0.7429552549427679,0.009916441465387687,,,,entropy,,,,5,auto,,200,,,,
295,ExtraTreesClassifier,0.7240713346482577,0.7291520962850309,0.7341935483870967,0.0040853745422481475,,,,gini,,,,8,sqrt,,50,,,,
266,ExtraTreesClassifier,0.7262643080124869,0.7291385611840067,0.7335223537146615,0.0024167407814270825,,,,gini,,,,6,log2,,100,,,,
260,ExtraTreesClassifier,0.7196045785639958,0.729082837842183,0.7349427679500519,0.005595590943624885,,,,gini,,,,6,sqrt,,100,,,,
338,ExtraTreesClassifier,0.7182726326742976,0.729042406482673,0.7357001972386588,0.0062186287740957896,,,,entropy,,,,5,log2,,100,,,,
248,ExtraTreesClassifier,0.7108399079552925,0.7290201935305993,0.7437541091387246,0.011333993934561378,,,,gini,,,,5,log2,,100,,,,
361,ExtraTreesClassifier,0.7146930280957335,0.7286191361179355,0.7424349635796046,0.011596844810381281,,,,entropy,,,,7,auto,,50,,,,
107,RandomForestClassifier,0.7096149843912591,0.7285509676872041,0.7398751300728408,0.010263641266050335,,,,entropy,,,,4,sqrt,,500,,,,
118,RandomForestClassifier,0.7148463182117029,0.7284782984454201,0.7485952133194589,0.012385662025141053,,,,entropy,,,,5,sqrt,,200,,,,
132,RandomForestClassifier,0.6991883454734652,0.7281890208944359,0.7395627876397106,0.015279374574708472,,,,entropy,,,,6,log2,,50,,,,
332,ExtraTreesClassifier,0.7114880332986473,0.7280861487561239,0.7357001972386588,0.008658436678929673,,,,entropy,,,,5,sqrt,,100,,,,
110,RandomForestClassifier,0.7103057199211045,0.7280615168425942,0.7449131513647644,0.013786550455256353,,,,entropy,,,,4,log2,,200,,,,
321,ExtraTreesClassifier,0.7160665972944847,0.7280140485509492,0.7512738330046023,0.012615454478394038,,,,entropy,,,,4,log2,,500,,,,
282,ExtraTreesClassifier,0.7047450572320499,0.7279311162969211,0.7615055884286654,0.018454784517857748,,,,gini,,,,7,log2,,40,,,,
64,RandomForestClassifier,0.7078459937565036,0.7275876123107573,0.7431425598335067,0.011695540017593977,,,,gini,,,,6,auto,,50,,,,
108,RandomForestClassifier,0.718215811965812,0.7275180853414664,0.7336732570239334,0.00535257921036052,,,,entropy,,,,4,log2,,50,,,,
47,RandomForestClassifier,0.7089073881373569,0.7273994212827558,0.7429968782518209,0.011254965853248868,,,,gini,,,,4,sqrt,,500,,,,
242,ExtraTreesClassifier,0.7203887510339123,0.7273978265435482,0.7407133464825773,0.007038414848049272,,,,gini,,,,5,sqrt,,100,,,,
61,RandomForestClassifier,0.7068678459937566,0.7273396291666924,0.7471877584780812,0.013253401706064732,,,,gini,,,,5,log2,,100,,,,
373,ExtraTreesClassifier,0.7152341311134236,0.7271458526176368,0.7424391847468771,0.010670306413644177,,,,entropy,,,,7,log2,,50,,,,
324,ExtraTreesClassifier,0.7145381328073636,0.7269106540688426,0.7348014888337469,0.0068585575432831055,,,,entropy,,,,5,auto,,40,,,,
218,ExtraTreesClassifier,0.7178147762747138,0.7267906454965207,0.7330292570677186,0.005474911758910305,,,,gini,,,,4,auto,,100,,,,
269,ExtraTreesClassifier,0.7117452440033085,0.7266460234825519,0.7569444444444444,0.016728527572651617,,,,gini,,,,7,auto,,20,,,,
33,SVC,0.7127301117685733,0.7265327089152832,0.7374609781477628,0.00811687040779125,5,,,,0.001,,rbf,,,,,,,,
241,ExtraTreesClassifier,0.7180228928199792,0.7263770123234823,0.7313239644970414,0.004447380574126075,,,,gini,,,,5,sqrt,,50,,,,
390,ExtraTreesClassifier,0.7154673283705543,0.7263399096656521,0.7316129032258064,0.006427646357516818,,,,entropy,,,,8,log2,,40,,,,
217,ExtraTreesClassifier,0.7072424557752341,0.7263268031807213,0.7381685744016648,0.010640150757933451,,,,gini,,,,4,auto,,50,,,,
276,ExtraTreesClassifier,0.702455775234131,0.7261838258484581,0.7415762656147271,0.013890798011164425,,,,gini,,,,7,sqrt,,40,,,,
342,ExtraTreesClassifier,0.7083333333333334,0.7261407719947103,0.7532570239334027,0.01687497857738151,,,,entropy,,,,6,auto,,40,,,,
320,ExtraTreesClassifier,0.702372528616025,0.726112139037177,0.7478632478632478,0.01594355701731605,,,,entropy,,,,4,log2,,100,,,,
330,ExtraTreesClassifier,0.7086160249739855,0.7257821253406181,0.7471646942800789,0.013374152019120136,,,,entropy,,,,5,sqrt,,40,,,,
271,ExtraTreesClassifier,0.717784352399737,0.7256269038866894,0.7332758053911899,0.00501758724446042,,,,gini,,,,7,auto,,50,,,,
270,ExtraTreesClassifier,0.7039334027055151,0.725474253958285,0.7484495317377731,0.014989395395913764,,,,gini,,,,7,auto,,40,,,,
45,RandomForestClassifier,0.7042247658688865,0.7254457769855392,0.7443704474505722,0.012991671646857977,,,,gini,,,,4,sqrt,,100,,,,
42,RandomForestClassifier,0.7165660770031217,0.7251999889168703,0.7380893300248139,0.00905653143659382,,,,gini,,,,4,auto,,200,,,,
102,RandomForestClassifier,0.7079708636836629,0.7251146371882784,0.734630593132154,0.009121684746642688,,,,entropy,,,,4,auto,,200,,,,
367,ExtraTreesClassifier,0.7071416831032216,0.725095870097511,0.7419460880999342,0.012910495043478703,,,,entropy,,,,7,sqrt,,50,,,,
374,ExtraTreesClassifier,0.7181477627471384,0.7250947939393069,0.7382478632478632,0.007074062664003685,,,,entropy,,,,7,log2,,100,,,,
68,RandomForestClassifier,0.7098126232741617,0.7250299482239968,0.7421644120707597,0.010850142898479727,,,,gini,,,,6,sqrt,,50,,,,
103,RandomForestClassifier,0.6983350676378772,0.7247990266001952,0.7375442247658688,0.013745220734414205,,,,entropy,,,,4,auto,,500,,,,
72,RandomForestClassifier,0.7081278763971072,0.7245271386164286,0.744786680541103,0.012999500361410407,,,,gini,,,,6,log2,,50,,,,
391,ExtraTreesClassifier,0.7025805391190008,0.7244592219506172,0.743507560815253,0.013493966600024002,,,,entropy,,,,8,log2,,50,,,,
101,RandomForestClassifier,0.6950468262226848,0.7243854437117265,0.7424391847468771,0.016037902164663182,,,,entropy,,,,4,auto,,100,,,,
113,RandomForestClassifier,0.7088449531737773,0.724311538222088,0.7384533201840894,0.010267835185441544,,,,entropy,,,,5,auto,,100,,,,
360,ExtraTreesClassifier,0.7168941273779984,0.7241424325827592,0.7351865548980934,0.006204796304373356,,,,entropy,,,,7,auto,,40,,,,
234,ExtraTreesClassifier,0.70264308012487,0.7240188001007061,0.7557527942143327,0.017479572000226536,,,,gini,,,,5,auto,,40,,,,
14,SVC,0.7096482577251808,0.7237207735477167,0.7334651404786681,0.008866854196264179,1,,,,0.0001,,rbf,,,,,,,,
331,ExtraTreesClassifier,0.6994380853277836,0.7235296581470239,0.7444789081885855,0.015111260104883024,,,,entropy,,,,5,sqrt,,50,,,,
246,ExtraTreesClassifier,0.7011423405654175,0.7234336944928478,0.7361522024983563,0.012812954422647325,,,,gini,,,,5,log2,,40,,,,
106,RandomForestClassifier,0.6986472424557753,0.7231631190389696,0.7380645161290322,0.01422779024767966,,,,entropy,,,,4,sqrt,,200,,,,
124,RandomForestClassifier,0.7003746097814776,0.7225195894316202,0.7413319458896983,0.01401093971651006,,,,entropy,,,,6,auto,,50,,,,
300,ExtraTreesClassifier,0.712956114398422,0.7224779505582956,0.733291976840364,0.007063419450185562,,,,gini,,,,8,log2,,40,,,,
41,RandomForestClassifier,0.7025390218522373,0.7223954693260705,0.7330072840790843,0.010755586383406101,,,,gini,,,,4,auto,,100,,,,
314,ExtraTreesClassifier,0.7032049947970864,0.7222367424903247,0.7378147762747139,0.011897539539803466,,,,entropy,,,,4,sqrt,,100,,,,
372,ExtraTreesClassifier,0.7017065556711759,0.7222031879732993,0.741000986193294,0.012775951971338528,,,,entropy,,,,7,log2,,40,,,,
288,ExtraTreesClassifier,0.7133610822060353,0.7220872404785996,0.732464846980976,0.006616899608982893,,,,gini,,,,8,auto,,40,,,,
336,ExtraTreesClassifier,0.7119458896982309,0.7218742837869548,0.7303377712031558,0.006933313514589953,,,,entropy,,,,5,log2,,40,,,,
56,RandomForestClassifier,0.71315296566077,0.7217447363686057,0.7315296566077002,0.007179988384267652,,,,gini,,,,5,sqrt,,50,,,,
355,ExtraTreesClassifier,0.71349030243261,0.7213432185271615,0.7360628618693135,0.00849463445368598,,,,entropy,,,,6,log2,,50,,,,
312,ExtraTreesClassifier,0.7081472291149711,0.7205366128108663,0.7409781477627471,0.010976953304464233,,,,entropy,,,,4,sqrt,,40,,,,
383,ExtraTreesClassifier,0.7048611111111112,0.7204276558975591,0.7428303850156087,0.012831989800935265,,,,entropy,,,,8,sqrt,,20,,,,
277,ExtraTreesClassifier,0.7105723204994796,0.7203972595593703,0.7311207609594707,0.0076766912157095685,,,,gini,,,,7,sqrt,,50,,,,
120,RandomForestClassifier,0.7070759625390217,0.7197061480925044,0.724120707596254,0.006361523221228824,,,,entropy,,,,5,log2,,50,,,,
60,RandomForestClassifier,0.6950813609467456,0.7190911301781989,0.7408116545265349,0.01854113346234051,,,,gini,,,,5,log2,,50,,,,
287,ExtraTreesClassifier,0.7055004135649298,0.7190619088569941,0.7281188362919131,0.007489062813335254,,,,gini,,,,8,auto,,20,,,,
400,mlp,0.6835963182117029,0.7189664615603542,0.7428928199791883,0.024747166069124374,,,0.1,,,10,,,,1500,,,3,lbfgs,
404,mlp,0.6835963182117029,0.7189664615603542,0.7428928199791883,0.024747166069124374,,,0.1,,,10,,,,2000,,,3,lbfgs,
293,ExtraTreesClassifier,0.7102809573361082,0.7189609189693236,0.7385235732009925,0.010350442897037595,,,,gini,,,,8,sqrt,,20,,,,
389,ExtraTreesClassifier,0.7039495450785773,0.7188380937769596,0.7426857330703485,0.014172873980700199,,,,entropy,,,,8,log2,,20,,,,
396,mlp,0.6828566732412886,0.7188185325662713,0.7428928199791883,0.024959453116089027,,,0.1,,,10,,,,1000,,,3,lbfgs,
240,ExtraTreesClassifier,0.7116617357001972,0.7187705752828422,0.7254889875082183,0.004467521307747744,,,,gini,,,,5,sqrt,,40,,,,
378,ExtraTreesClassifier,0.7090984284532673,0.7186920449810869,0.7254068047337278,0.005644857574357815,,,,entropy,,,,8,auto,,40,,,,
44,RandomForestClassifier,0.6911758584807493,0.7184239981227094,0.7305417700578991,0.014277981764030376,,,,gini,,,,4,sqrt,,50,,,,
265,ExtraTreesClassifier,0.7111758584807493,0.7182733130553108,0.7287352071005917,0.006624384307018895,,,,gini,,,,6,log2,,50,,,,
359,ExtraTreesClassifier,0.7009781477627473,0.7182008752251688,0.7287427626137304,0.010209925080672215,,,,entropy,,,,7,auto,,20,,,,
307,ExtraTreesClassifier,0.6915920915712799,0.7181639064884883,0.7429117357001973,0.021763568339804473,,,,entropy,,,,4,auto,,50,,,,
341,ExtraTreesClassifier,0.7041831425598335,0.7181564676218682,0.7423159105851413,0.013573478068820227,,,,entropy,,,,6,auto,,20,,,,
235,ExtraTreesClassifier,0.7125910509885536,0.7181129268287677,0.724110835401158,0.003831538175104055,,,,gini,,,,5,auto,,50,,,,
313,ExtraTreesClassifier,0.6970447450572321,0.7180800792033282,0.7333990795529257,0.01295349290410796,,,,entropy,,,,4,sqrt,,50,,,,
337,ExtraTreesClassifier,0.7016970742932283,0.7180699227464815,0.7458497698882314,0.015278651228532232,,,,entropy,,,,5,log2,,50,,,,
40,RandomForestClassifier,0.6971279916753381,0.7178719108341696,0.7440790842872007,0.015659165544461923,,,,gini,,,,4,auto,,50,,,,
319,ExtraTreesClassifier,0.6868470343392299,0.7177045653258132,0.7405500413564929,0.01937172548269609,,,,entropy,,,,4,log2,,50,,,,
354,ExtraTreesClassifier,0.6921540062434962,0.7176874170903227,0.7450156087408948,0.01683853296437567,,,,entropy,,,,6,log2,,40,,,,
366,ExtraTreesClassifier,0.7088675213675214,0.7174242461248385,0.7312623274161736,0.008451366524197567,,,,entropy,,,,7,sqrt,,40,,,,
116,RandomForestClassifier,0.7012070759625391,0.7174165696892825,0.7300912228796844,0.010172527957696959,,,,entropy,,,,5,sqrt,,50,,,,
38,SVC,0.6998685075608153,0.7173535921996661,0.7401248699271593,0.014822926062625157,10,,,,0.001,,rbf,,,,,,,,
377,ExtraTreesClassifier,0.7034339229968782,0.7171782825732838,0.7338605619146722,0.010280408035330592,,,,entropy,,,,8,auto,,20,,,,
264,ExtraTreesClassifier,0.7038543721236029,0.7166486287021587,0.729321753515302,0.0083609226932469,,,,gini,,,,6,log2,,40,,,,
275,ExtraTreesClassifier,0.6907256738987508,0.7165358852239305,0.7305637738330045,0.015333043510763408,,,,gini,,,,7,sqrt,,20,,,,
252,ExtraTreesClassifier,0.7091155046826223,0.715913942406038,0.7265508684863524,0.006214519288203046,,,,gini,,,,6,auto,,40,,,,
239,ExtraTreesClassifier,0.70642258382643,0.7152658700838282,0.7243704474505724,0.007271015262143332,,,,gini,,,,5,sqrt,,20,,,,
402,mlp,0.6911365877712031,0.7152377610094132,0.7562955254942769,0.022993326958869038,,,0.1,,,10,,,,2000,,,0,lbfgs,
394,mlp,0.6911365877712031,0.7152377610094132,0.7562955254942769,0.022993326958869038,,,0.1,,,10,,,,1000,,,0,lbfgs,
398,mlp,0.6911365877712031,0.7152377610094132,0.7562955254942769,0.022993326958869038,,,0.1,,,10,,,,1500,,,0,lbfgs,
247,ExtraTreesClassifier,0.6965195595003287,0.7151491301795672,0.7278043704474505,0.01072760234584003,,,,gini,,,,5,log2,,50,,,,
274,ExtraTreesClassifier,0.6967866535174227,0.7150814916182121,0.7398298816568047,0.016360846974038615,,,,gini,,,,7,sqrt,,10,,,,
318,ExtraTreesClassifier,0.7002274607113317,0.7150527288443922,0.7367891190006575,0.015928298008820337,,,,entropy,,,,4,log2,,40,,,,
268,ExtraTreesClassifier,0.6721331945889699,0.714856968791412,0.7666214661406969,0.03560248861556033,,,,gini,,,,7,auto,,10,,,,
251,ExtraTreesClassifier,0.7013319458896983,0.7146869638450524,0.725413564929694,0.008927223699255435,,,,gini,,,,6,auto,,20,,,,
223,ExtraTreesClassifier,0.6931555004135649,0.7145205911891855,0.7441650230111769,0.016886302524029572,,,,gini,,,,4,sqrt,,50,,,,
229,ExtraTreesClassifier,0.6990672255095332,0.7144003568494084,0.7367480276134122,0.012967249177118785,,,,gini,,,,4,log2,,50,,,,
228,ExtraTreesClassifier,0.6937253451676528,0.7140057991449572,0.7281373569198751,0.012909147803346772,,,,gini,,,,4,log2,,40,,,,
365,ExtraTreesClassifier,0.6897814776274713,0.7135559822902534,0.7268450032873109,0.014219109255215048,,,,entropy,,,,7,sqrt,,20,,,,
48,RandomForestClassifier,0.705015608740895,0.7123004491062004,0.723309053069719,0.006819578174139146,,,,gini,,,,4,log2,,50,,,,
100,RandomForestClassifier,0.696499013806706,0.7121532001510589,0.7304383788254755,0.011567444457346143,,,,entropy,,,,4,auto,,50,,,,
283,ExtraTreesClassifier,0.695122452333991,0.7120590373344114,0.7219979188345472,0.009122603303158103,,,,gini,,,,7,log2,,50,,,,
112,RandomForestClassifier,0.6962330905306972,0.7110920742966489,0.7260770031217483,0.011840603368263791,,,,entropy,,,,5,auto,,50,,,,
329,ExtraTreesClassifier,0.6764875082182774,0.7102183588621593,0.7517783291976841,0.02719950715310612,,,,entropy,,,,5,sqrt,,20,,,,
364,ExtraTreesClassifier,0.6953073635765944,0.7100392760116605,0.7220223325062035,0.010393113320037025,,,,entropy,,,,7,sqrt,,10,,,,
216,ExtraTreesClassifier,0.7008684863523574,0.7096674272635412,0.7207634779750165,0.008810743506706678,,,,gini,,,,4,auto,,40,,,,
203,knn,0.6979166666666666,0.708598751027071,0.7341103017689907,0.013467200711965978,,brute,,,,,,,,,,5,,,distance
323,ExtraTreesClassifier,0.687931459566075,0.7085643098596753,0.7243288241415192,0.012621419417496497,,,,entropy,,,,5,auto,,20,,,,
353,ExtraTreesClassifier,0.6529626890203813,0.7081932843075883,0.7357960457856401,0.028550283555692318,,,,entropy,,,,6,log2,,20,,,,
395,mlp,0.6879239040529362,0.7078303224164506,0.7545681581685744,0.023780245083588458,,,0.1,,,10,,,,1000,,,1,lbfgs,
347,ExtraTreesClassifier,0.6820512820512821,0.7078200547862359,0.731673241288626,0.01648121693499703,,,,entropy,,,,6,sqrt,,20,,,,
403,mlp,0.6877998345740282,0.7078138331824796,0.7546097814776275,0.02381741535981382,,,0.1,,,10,,,,2000,,,1,lbfgs,
399,mlp,0.6877998345740282,0.7078138331824796,0.7546097814776275,0.02381741535981382,,,0.1,,,10,,,,1500,,,1,lbfgs,
104,RandomForestClassifier,0.7005411030176899,0.7078078470952279,0.7232905982905984,0.007988799304468771,,,,entropy,,,,4,sqrt,,50,,,,
299,ExtraTreesClassifier,0.6862467126890205,0.7077308651819376,0.7243178829717292,0.015003055714787904,,,,gini,,,,8,log2,,20,,,,
444,mlp,0.6739809335963183,0.7064932079913471,0.7385015608740895,0.0280022622376219,,,1e-07,,,10,,,,1000,,,3,lbfgs,
452,mlp,0.6739809335963183,0.7064932079913471,0.7385015608740895,0.0280022622376219,,,1e-07,,,10,,,,2000,,,3,lbfgs,
448,mlp,0.6739809335963183,0.7064932079913471,0.7385015608740895,0.0280022622376219,,,1e-07,,,10,,,,1500,,,3,lbfgs,
222,ExtraTreesClassifier,0.6647034339229969,0.7057856503915696,0.7396878251821019,0.02439398399448586,,,,gini,,,,4,sqrt,,40,,,,
227,ExtraTreesClassifier,0.6786242603550297,0.7054426234246733,0.7355665839536808,0.019338279440537638,,,,gini,,,,4,log2,,20,,,,
382,ExtraTreesClassifier,0.6753590010405827,0.7052875966096569,0.7390491452991454,0.021174495508526722,,,,entropy,,,,8,sqrt,,10,,,,
416,mlp,0.6845825115055885,0.705264336233419,0.7322690664036818,0.016950557497819124,,,0.1,,,13,,,,2000,,,3,lbfgs,
408,mlp,0.6845825115055885,0.705264336233419,0.7322690664036818,0.016950557497819124,,,0.1,,,13,,,,1000,,,3,lbfgs,
412,mlp,0.6845825115055885,0.705264336233419,0.7322690664036818,0.016950557497819124,,,0.1,,,13,,,,1500,,,3,lbfgs,
401,mlp,0.6739603879026956,0.7048073548537609,0.7249739854318419,0.021307378819686543,,,0.1,,,10,,,,1500,,,9,lbfgs,
405,mlp,0.6739603879026956,0.7048073548537609,0.7249739854318419,0.021307378819686543,,,0.1,,,10,,,,2000,,,9,lbfgs,
281,ExtraTreesClassifier,0.6764203954214361,0.7047642531099467,0.7461124896608766,0.02309925517642843,,,,gini,,,,7,log2,,20,,,,
397,mlp,0.6739603879026956,0.7046171149861017,0.7249739854318419,0.02149356671783344,,,0.1,,,10,,,,1000,,,9,lbfgs,
376,ExtraTreesClassifier,0.6908900394477316,0.7038512264303907,0.7293515779092701,0.01412099566910724,,,,entropy,,,,8,auto,,10,,,,
286,ExtraTreesClassifier,0.6781722550953321,0.7034474309031861,0.7249115504682622,0.016840370468031694,,,,gini,,,,8,auto,,10,,,,
