,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,max_depth,max_features,max_iter,n_estimators,n_neighbors,random_state,solver,weights
256,ExtraTreesClassifier,0.6711867192636425,0.7128269970677563,0.7814760026298488,0.03000002099892925,,,,gini,,,,6,sqrt,,10,,,,
217,ExtraTreesClassifier,0.6655844155844155,0.7127867428941356,0.7686554898093361,0.03243893384995081,,,,gini,,,,4,auto,,50,,,,
346,ExtraTreesClassifier,0.6655982905982907,0.712748160375533,0.7736686390532544,0.03494975866526022,,,,entropy,,,,6,sqrt,,10,,,,
334,ExtraTreesClassifier,0.67077580539119,0.7126186888924152,0.7582182774490467,0.030787366622516542,,,,entropy,,,,5,log2,,10,,,,
352,ExtraTreesClassifier,0.6514628533859304,0.712538646279905,0.7489316239316239,0.030545435146680733,,,,entropy,,,,6,log2,,10,,,,
305,ExtraTreesClassifier,0.6720907297830374,0.7124285388271401,0.7541091387245233,0.02823356434922567,,,,entropy,,,,4,auto,,20,,,,
317,ExtraTreesClassifier,0.6675706771860619,0.7122131004748388,0.763560157790927,0.030901605678767638,,,,entropy,,,,4,log2,,20,,,,
215,ExtraTreesClassifier,0.658119658119658,0.7119012702803912,0.7698060486522025,0.03367655414926482,,,,gini,,,,4,auto,,20,,,,
460,mlp,0.6293556870479947,0.7118020701687034,0.7795857988165682,0.04428002117344732,,,1e-07,,,13,,,,1500,,,3,lbfgs,
223,ExtraTreesClassifier,0.6803090072320842,0.7115955708737928,0.7433431952662721,0.02475402398492375,,,,gini,,,,4,sqrt,,50,,,,
232,ExtraTreesClassifier,0.6518737672583825,0.7113576261678161,0.7558349769888231,0.02929253228766646,,,,gini,,,,5,auto,,10,,,,
307,ExtraTreesClassifier,0.6722444222444223,0.7112919256900275,0.7647107166337935,0.030712023911443925,,,,entropy,,,,4,auto,,50,,,,
12,SVC,0.655982905982906,0.7109018506745779,0.7567886658795748,0.03371663465214293,1,,,,0.01,,rbf,,,,,,,,
464,mlp,0.6267258382642997,0.7097636157825968,0.7795857988165682,0.044117647673878393,,,1e-07,,,13,,,,2000,,,3,lbfgs,
306,ExtraTreesClassifier,0.6839250493096647,0.7089654226891989,0.7542735042735043,0.026538289241692797,,,,entropy,,,,4,auto,,40,,,,
328,ExtraTreesClassifier,0.6583662064431296,0.7088959339583716,0.7632314266929652,0.02914375139207101,,,,entropy,,,,5,sqrt,,10,,,,
24,SVC,0.65844838921762,0.7082381834504712,0.791009204470743,0.03809880563896886,3,,,,0.0001,,rbf,,,,,,,,
422,mlp,0.6206443129520052,0.7079166171823514,0.8028335301062572,0.05319545075531618,,,0.0001,,,10,,,,1500,,,0,lbfgs,
426,mlp,0.6206443129520052,0.7075779601129251,0.8028335301062572,0.05335170913220577,,,0.0001,,,10,,,,2000,,,0,lbfgs,
418,mlp,0.618836291913215,0.7072026943530438,0.8028335301062572,0.05417812568516445,,,0.0001,,,10,,,,1000,,,0,lbfgs,
216,ExtraTreesClassifier,0.6970529470529471,0.7066124587478233,0.7195101906640368,0.008465989109000645,,,,gini,,,,4,auto,,40,,,,
313,ExtraTreesClassifier,0.6681459566074949,0.705869056018906,0.7609303090072319,0.02969771454651671,,,,entropy,,,,4,sqrt,,50,,,,
434,mlp,0.6535996055226825,0.7056243151897499,0.7504109138724523,0.028211776161626824,,,0.0001,,,13,,,,1500,,,0,lbfgs,
430,mlp,0.6513806706114399,0.7052038218746511,0.7477810650887574,0.028780864977179618,,,0.0001,,,13,,,,1000,,,0,lbfgs,
438,mlp,0.6475180802103878,0.704475328201602,0.7504109138724523,0.03144735198773678,,,0.0001,,,13,,,,2000,,,0,lbfgs,
304,ExtraTreesClassifier,0.6503122945430638,0.7042472540224789,0.7496712689020382,0.033870592436530435,,,,entropy,,,,4,auto,,10,,,,
244,ExtraTreesClassifier,0.6754602235371466,0.703895412224583,0.7453977646285339,0.024788028493826376,,,,gini,,,,5,log2,,10,,,,
450,mlp,0.6406147271531887,0.7028036413026424,0.7689323663349635,0.04088717652574187,,,1e-07,,,10,,,,2000,,,0,lbfgs,
446,mlp,0.6406147271531887,0.7024913467595786,0.7689323663349635,0.04080531006574898,,,1e-07,,,10,,,,1500,,,0,lbfgs,
316,ExtraTreesClassifier,0.6606673241288625,0.7022919665527059,0.7509698094113677,0.029073246901193055,,,,entropy,,,,4,log2,,10,,,,
442,mlp,0.6406147271531887,0.7022033868562341,0.7689323663349635,0.0418420008231911,,,1e-07,,,10,,,,1000,,,0,lbfgs,
19,SVC,0.6599276791584483,0.7020497359783074,0.778517422748192,0.035176648275109,2,,,,0.0001,,rbf,,,,,,,,
397,mlp,0.656886916502301,0.7013781853067569,0.7718606180144642,0.034557492346774264,,,0.1,,,10,,,,1000,,,9,lbfgs,
402,mlp,0.6294378698224852,0.7000921655766811,0.7839414858645628,0.048445988608604676,,,0.1,,,10,,,,2000,,,0,lbfgs,
401,mlp,0.6545121545121544,0.6999614396592418,0.7718606180144642,0.03622272536924686,,,0.1,,,10,,,,1500,,,9,lbfgs,
394,mlp,0.6312458908612755,0.6999182441490134,0.7840236686390533,0.048293162728504035,,,0.1,,,10,,,,1000,,,0,lbfgs,
398,mlp,0.6287804076265615,0.6999083556026613,0.7839414858645628,0.04850672666151937,,,0.1,,,10,,,,1500,,,0,lbfgs,
408,mlp,0.6096318211702827,0.699795832150977,0.7811472715318868,0.04634388419955141,,,0.1,,,13,,,,1000,,,3,lbfgs,
405,mlp,0.6531801531801532,0.6994830718731817,0.7718606180144642,0.036323324657270305,,,0.1,,,10,,,,2000,,,9,lbfgs,
238,ExtraTreesClassifier,0.6503944773175543,0.6992587235719103,0.7527120315581854,0.03083468608123477,,,,gini,,,,5,sqrt,,10,,,,
220,ExtraTreesClassifier,0.6463675213675213,0.6990494451158786,0.7632314266929652,0.03282582866746792,,,,gini,,,,4,sqrt,,10,,,,
412,mlp,0.618836291913215,0.6983210276791695,0.7665187376725838,0.04327587152367853,,,0.1,,,13,,,,1500,,,3,lbfgs,
221,ExtraTreesClassifier,0.6591058514135437,0.6982321790763348,0.7458256029684601,0.025151521042813076,,,,gini,,,,4,sqrt,,20,,,,
433,mlp,0.6190006574621958,0.6974609126582153,0.7770381328073636,0.0469746636202067,,,0.0001,,,13,,,,1000,,,9,lbfgs,
416,mlp,0.6234385272846811,0.6969691549986254,0.7578073635765943,0.04083795013729058,,,0.1,,,13,,,,2000,,,3,lbfgs,
417,mlp,0.6201512163050625,0.6967333975825485,0.7657790927021696,0.04441001333099761,,,0.1,,,13,,,,2000,,,9,lbfgs,
436,mlp,0.6166995397764629,0.6966919860026753,0.7426035502958581,0.036639916303151734,,,0.0001,,,13,,,,1500,,,3,lbfgs,
432,mlp,0.6002629848783696,0.6966839811869783,0.7453155818540433,0.04166714151660853,,,0.0001,,,13,,,,1000,,,3,lbfgs,
413,mlp,0.6201512163050625,0.696340263410693,0.7685733070348455,0.04412482821190828,,,0.1,,,13,,,,1500,,,9,lbfgs,
449,mlp,0.650887573964497,0.6958383968124228,0.7955292570677185,0.04177489030431414,,,1e-07,,,10,,,,1500,,,9,lbfgs,
441,mlp,0.6185075608152532,0.6958175149858467,0.7676692965154504,0.04623535129394785,,,0.0001,,,13,,,,2000,,,9,lbfgs,
437,mlp,0.6180144641683103,0.6956861237330767,0.7670118343195267,0.04622277433991363,,,0.0001,,,13,,,,1500,,,9,lbfgs,
453,mlp,0.650887573964497,0.6956052965793226,0.7955292570677185,0.04165673808828912,,,1e-07,,,10,,,,2000,,,9,lbfgs,
425,mlp,0.6424354865913307,0.6955181473538117,0.7775312294543064,0.04099895973271669,,,0.0001,,,10,,,,1500,,,9,lbfgs,
429,mlp,0.6424354865913307,0.6954515472872116,0.7775312294543064,0.040929818938766405,,,0.0001,,,10,,,,2000,,,9,lbfgs,
409,mlp,0.6201512163050625,0.6953289772720341,0.773257725180802,0.045188237643670574,,,0.1,,,13,,,,1000,,,9,lbfgs,
445,mlp,0.650887573964497,0.6952278962019222,0.7955292570677185,0.04157068109286178,,,1e-07,,,10,,,,1000,,,9,lbfgs,
14,SVC,0.6587579087579088,0.695216229269676,0.7699704142011834,0.03398581198125728,1,,,,0.0001,,rbf,,,,,,,,
421,mlp,0.6424354865913307,0.6951711652760604,0.7775312294543064,0.04072042051963861,,,0.0001,,,10,,,,1000,,,9,lbfgs,
214,ExtraTreesClassifier,0.5984848484848484,0.6949381745460667,0.7379191321499015,0.04278383530392326,,,,gini,,,,4,auto,,10,,,,
226,ExtraTreesClassifier,0.6277942143326759,0.6947943553837659,0.7574786324786325,0.03311466617829778,,,,gini,,,,4,log2,,10,,,,
440,mlp,0.613740959894806,0.6944548486256779,0.738905325443787,0.03669991969478614,,,0.0001,,,13,,,,2000,,,3,lbfgs,
447,mlp,0.5644312952005259,0.6933433629862201,0.7467126890203812,0.049674875144046685,,,1e-07,,,10,,,,1500,,,1,lbfgs,
451,mlp,0.5644312952005259,0.6932043148326864,0.7467126890203812,0.049674940249507665,,,1e-07,,,10,,,,2000,,,1,lbfgs,
443,mlp,0.5668145956607495,0.6931448934570812,0.7467126890203812,0.04919457493916366,,,1e-07,,,10,,,,1000,,,1,lbfgs,
423,mlp,0.5765121630506245,0.6923080097280896,0.7806541748849442,0.05325700530260754,,,0.0001,,,10,,,,1500,,,1,lbfgs,
420,mlp,0.6169460880999343,0.6920103331566869,0.7339348962725586,0.030470872352205695,,,0.0001,,,10,,,,1000,,,3,lbfgs,
444,mlp,0.6282873109796188,0.6918119800612308,0.7212360289283367,0.030699336740647766,,,1e-07,,,10,,,,1000,,,3,lbfgs,
428,mlp,0.6127547666009204,0.6917233366034565,0.7459099342216224,0.032955149338411587,,,0.0001,,,10,,,,2000,,,3,lbfgs,
448,mlp,0.6282873109796188,0.6910528518545502,0.7208251150558843,0.030035917228695183,,,1e-07,,,10,,,,1500,,,3,lbfgs,
452,mlp,0.6282873109796188,0.691036628761404,0.7208251150558843,0.030030577116233442,,,1e-07,,,10,,,,2000,,,3,lbfgs,
427,mlp,0.5742110453648915,0.6907967060689338,0.7806541748849442,0.05291544393509971,,,0.0001,,,10,,,,2000,,,1,lbfgs,
424,mlp,0.6127547666009204,0.6907385405137653,0.7400067465002529,0.031960329593184095,,,0.0001,,,10,,,,1500,,,3,lbfgs,
454,mlp,0.6307527942143326,0.6905818582017382,0.7500421656265812,0.028086308454645673,,,1e-07,,,13,,,,1000,,,0,lbfgs,
419,mlp,0.5769230769230769,0.6904089430937583,0.7596153846153846,0.04948798830633383,,,0.0001,,,10,,,,1000,,,1,lbfgs,
457,mlp,0.6316568047337279,0.6904018946975989,0.7543556870479947,0.036898742145322114,,,1e-07,,,13,,,,1000,,,9,lbfgs,
461,mlp,0.6266436554898093,0.6899454857496815,0.7579717291255754,0.037439509049027785,,,1e-07,,,13,,,,1500,,,9,lbfgs,
404,mlp,0.6199868507560815,0.6895369379759988,0.7301939513477975,0.03095245814003789,,,0.1,,,10,,,,2000,,,3,lbfgs,
396,mlp,0.6220414201183432,0.6893291107826571,0.7300295857988166,0.030174866040461993,,,0.1,,,10,,,,1000,,,3,lbfgs,
465,mlp,0.6259040105193951,0.6890651098817933,0.7581360946745563,0.037467012502437065,,,1e-07,,,13,,,,2000,,,9,lbfgs,
400,mlp,0.6199868507560815,0.6889522052484092,0.7301939513477975,0.03049600445055531,,,0.1,,,10,,,,1500,,,3,lbfgs,
458,mlp,0.6299309664694279,0.68755598380973,0.7272727272727273,0.024348242675003733,,,1e-07,,,13,,,,1500,,,0,lbfgs,
462,mlp,0.6299309664694279,0.6868438171884725,0.7237308146399055,0.023687348075789115,,,1e-07,,,13,,,,2000,,,0,lbfgs,
395,mlp,0.5895792241946087,0.6866073265174165,0.7536160420775805,0.04654249313354377,,,0.1,,,10,,,,1000,,,1,lbfgs,
203,knn,0.6187541091387245,0.6863050868545375,0.7629026955950033,0.04175869660252989,,brute,,,,,,,,,,5,,,distance
310,ExtraTreesClassifier,0.6187146187146187,0.6857911111532491,0.7370551526395682,0.037813871656754226,,,,entropy,,,,4,sqrt,,10,,,,
17,SVC,0.6357659434582512,0.6857702168516353,0.7355371900826445,0.033048048250515646,2,,,,0.01,,rbf,,,,,,,,
403,mlp,0.5895792241946087,0.6842893536699731,0.7388231426692965,0.0461157400015052,,,0.1,,,10,,,,2000,,,1,lbfgs,
399,mlp,0.5895792241946087,0.6840596688249037,0.7396449704142012,0.04580858924714476,,,0.1,,,10,,,,1500,,,1,lbfgs,
32,SVC,0.6410256410256411,0.6816525202514214,0.7350312025636699,0.03174812918749317,5,,,,0.01,,rbf,,,,,,,,
27,SVC,0.6434911242603552,0.6811372845713505,0.7372238151458931,0.031246129746336962,4,,,,0.01,,rbf,,,,,,,,
22,SVC,0.6403681788297174,0.6810550130854824,0.7333445775004216,0.031701844474975246,3,,,,0.01,,rbf,,,,,,,,
179,knn,0.6102892833662065,0.6807913309911311,0.7559171597633136,0.041973063778660835,,ball_tree,,,,,,,,,,5,,,distance
191,knn,0.6102892833662065,0.6805865740431176,0.756328073635766,0.04189246910292458,,kd_tree,,,,,,,,,,5,,,distance
167,knn,0.6102892833662065,0.6805865740431176,0.756328073635766,0.04189246910292458,,auto,,,,,,,,,,5,,,distance
406,mlp,0.6191650230111769,0.6789751069221598,0.7843523997370151,0.05416952667288003,,,0.1,,,13,,,,1000,,,0,lbfgs,
205,knn,0.6173570019723866,0.6785728715174268,0.757232084155161,0.042031544446646245,,brute,,,,,,,,,,6,,,distance
37,SVC,0.6313280736357658,0.6783265976447794,0.7385731151964918,0.03545641751219607,10,,,,0.01,,rbf,,,,,,,,
410,mlp,0.6183431952662722,0.6773234466166536,0.7836949375410914,0.052967519385929994,,,0.1,,,13,,,,1500,,,0,lbfgs,
169,knn,0.6145627876397107,0.6764284860438707,0.7557527942143326,0.04245566296008826,,auto,,,,,,,,,,6,,,distance
193,knn,0.6145627876397107,0.6764284860438707,0.7557527942143326,0.04245566296008826,,kd_tree,,,,,,,,,,6,,,distance
414,mlp,0.618507560815253,0.6760540270030779,0.7836949375410914,0.05218961195706244,,,0.1,,,13,,,,2000,,,0,lbfgs,
181,knn,0.6135765943458251,0.6756126269113283,0.7567389875082182,0.042651258903892236,,ball_tree,,,,,,,,,,6,,,distance
207,knn,0.6082347140039448,0.6751216995347865,0.759861932938856,0.04269312945180855,,brute,,,,,,,,,,7,,,distance
209,knn,0.6192472057856673,0.6741086336241182,0.7553418803418804,0.03917783525435924,,brute,,,,,,,,,,8,,,distance
1,SVC,0.6117685733070349,0.6739861994482375,0.7586291913214991,0.04020841324497288,2,,,,,,linear,,,,,,,,
213,knn,0.622698882314267,0.6739796583702677,0.7526298487836949,0.03925724198148596,,brute,,,,,,,,,,10,,,distance
0,SVC,0.611439842209073,0.6738869314169015,0.7584648257725181,0.040059466226966656,1,,,,,,linear,,,,,,,,
2,SVC,0.6122616699539776,0.6737733863982616,0.7579717291255752,0.040121352542600436,3,,,,,,linear,,,,,,,,
5,SVC,0.6109467455621301,0.6737262224400087,0.7586291913214991,0.04047423281071051,6,,,,,,linear,,,,,,,,
3,SVC,0.611439842209073,0.6736248114744618,0.7583004602235373,0.04028670324572415,4,,,,,,linear,,,,,,,,
7,SVC,0.6107823800131492,0.673594297532859,0.7579717291255753,0.040288457381841336,8,,,,,,linear,,,,,,,,
6,SVC,0.611111111111111,0.6735936571476032,0.7583004602235373,0.04037302312450708,7,,,,,,linear,,,,,,,,
4,SVC,0.6107823800131492,0.6735774368266877,0.758300460223537,0.04047403589995754,5,,,,,,linear,,,,,,,,
8,SVC,0.6107823800131493,0.6735300538622218,0.7581360946745563,0.040403502694302554,9,,,,,,linear,,,,,,,,
9,SVC,0.6104536489151874,0.6733985586508064,0.7579717291255753,0.04034614407458042,10,,,,,,linear,,,,,,,,
177,knn,0.6216305062458909,0.6726386528334581,0.7532873109796187,0.04003461234028567,,auto,,,,,,,,,,10,,,distance
201,knn,0.6216305062458909,0.6726386528334581,0.7532873109796187,0.04003461234028567,,kd_tree,,,,,,,,,,10,,,distance
189,knn,0.6218586608196999,0.672609752330032,0.7557527942143326,0.04012406523478069,,ball_tree,,,,,,,,,,10,,,distance
211,knn,0.6234385272846811,0.6720731053273511,0.7536160420775805,0.03880544293668781,,brute,,,,,,,,,,9,,,distance
183,knn,0.6032215647600262,0.671247802591459,0.7557527942143327,0.04217412643259842,,ball_tree,,,,,,,,,,7,,,distance
195,knn,0.6047008547008547,0.6712395843140099,0.7559171597633136,0.041303069025777184,,kd_tree,,,,,,,,,,7,,,distance
171,knn,0.6047008547008547,0.6712395843140099,0.7559171597633136,0.041303069025777184,,auto,,,,,,,,,,7,,,distance
185,knn,0.6127547666009203,0.6712239627948918,0.7559993425378041,0.03996527524980383,,ball_tree,,,,,,,,,,8,,,distance
173,knn,0.6124260355029585,0.6708414421076758,0.7569855358316896,0.04068257574795861,,auto,,,,,,,,,,8,,,distance
197,knn,0.6124260355029585,0.6708414421076758,0.7569855358316896,0.04068257574795861,,kd_tree,,,,,,,,,,8,,,distance
199,knn,0.6216056670602125,0.6702478770535713,0.7521367521367521,0.03934149021530325,,kd_tree,,,,,,,,,,9,,,distance
175,knn,0.6216056670602125,0.6702478770535713,0.7521367521367521,0.03934149021530325,,auto,,,,,,,,,,9,,,distance
187,knn,0.6194130544779896,0.6696095598817877,0.75,0.03888977332561422,,ball_tree,,,,,,,,,,9,,,distance
165,Ridge Classifier,0.6166995397764629,0.6693531784565752,0.7476166995397764,0.03880791321182648,,,0,,,,,,,,,,,,
162,Ridge Classifier,0.6166995397764629,0.6693531784565752,0.7476166995397764,0.03880791321182648,,,0.01,,,,,,,,,,,,
164,Ridge Classifier,0.6166995397764629,0.6693531784565752,0.7476166995397764,0.03880791321182648,,,0.0001,,,,,,,,,,,,
163,Ridge Classifier,0.6166995397764629,0.6693531784565752,0.7476166995397764,0.03880791321182648,,,0.001,,,,,,,,,,,,
161,Ridge Classifier,0.6166995397764629,0.6693531784565752,0.7476166995397764,0.03880791321182648,,,0.1,,,,,,,,,,,,
160,Ridge Classifier,0.6166995397764629,0.6693523190651063,0.7477810650887574,0.03878666150928669,,,1,,,,,,,,,,,,
11,SVC,0.53005328005328,0.5841920026360586,0.6399898802496204,0.031685112396780644,1,,,,0.5,,rbf,,,,,,,,
31,SVC,0.5253912753912754,0.5833262211758716,0.6468207117557767,0.03365571207617064,5,,,,0.5,,rbf,,,,,,,,
16,SVC,0.5253912753912754,0.5833262211758716,0.6468207117557767,0.03365571207617064,2,,,,0.5,,rbf,,,,,,,,
26,SVC,0.5253912753912754,0.5833262211758716,0.6468207117557767,0.03365571207617064,4,,,,0.5,,rbf,,,,,,,,
21,SVC,0.5253912753912754,0.5833262211758716,0.6468207117557767,0.03365571207617064,3,,,,0.5,,rbf,,,,,,,,
36,SVC,0.5250582750582751,0.583161858399121,0.6468207117557767,0.033670543479680605,10,,,,0.5,,rbf,,,,,,,,
10,SVC,0.48479618671926367,0.5410873065218721,0.5834036093776354,0.02607704059817144,1,,,,1,,rbf,,,,,,,,
35,SVC,0.4855358316896778,0.5396473448296625,0.5832349468713105,0.025767382686760466,10,,,,1,,rbf,,,,,,,,
20,SVC,0.4855358316896778,0.53963047857903,0.5832349468713105,0.02576180902269483,3,,,,1,,rbf,,,,,,,,
30,SVC,0.4855358316896778,0.53963047857903,0.5832349468713105,0.02576180902269483,5,,,,1,,rbf,,,,,,,,
15,SVC,0.4855358316896778,0.53963047857903,0.5832349468713105,0.02576180902269483,2,,,,1,,rbf,,,,,,,,
25,SVC,0.4855358316896778,0.53963047857903,0.5832349468713105,0.02576180902269483,4,,,,1,,rbf,,,,,,,,
